,Handle,Text,sentiment
7611,@parcfumex,"Ruu cipta kerja harusnya tidak berat sebelah  #RakyatDukungDemokratFraksi PKS dan Demokrat Tolak RUU Cipta Kerja Dibawa ke Rapat Paripurna
RUU Cipta Kerja dianggap tidak memiliki nilai kegentingan di tengah dampak pandemi Covid-19 yang saat ini dihadapi Indonesia.
nasional.kompas.com",1
7612,@hariankompas,"Pemerintah memastikan izin amdal disederhanakan, bukan dihapus, dalam RUU Cipta Kerja agar waktu dan biaya pengajuannya lebih efisien. Konsepnya disebut sama dengan UU Perlindungan dan Pengelolaan Lingkungan Hidup. 

#Ekonomi #adadikompasAmdal Disederhanakan agar Waktu dan Biaya Lebih Efisien
Pemerintah memastikan izin amdal disederhanakan, bukan dihapus, dalam RUU Cipta Kerja agar waktu dan biaya pengajuannya lebih efisien. Konsepnya disebut sama dengan UU Perlindungan dan Pengelolaan...
kompas.id",1
7613,@Arjuna_653,"sejumlah ketentuan dalam RUU Cipta Kerja masih memuat . Terutama pada pengaturan tentang kontrak kerja, upah dan pesangon
#RakyatDukungDemokrat",1
7614,@Anisads38733177,Wajib kita dukung nih usulan partai Demokrat agar RUU cipta kerja dikaji ulang #RakyatDukungDemokrat,1
7615,@jpnncom,"Pergerakan rupiah hari ini tak banyak terpengaruh dari rangkaian aksi unjuk rasa menolak pengesahan RUU Cipta Kerja. #RupiahhariiniNilai Tukar Rupiah Hari Ini tak Tersandung Demo Tolak RUU Cipta Kerja
Pergerakan rupiah hari ini tak banyak terpengaruh dari rangkaian aksi unjuk rasa menolak pengesahan RUU Cipta Kerja.
m.jpnn.com",1
7617,@kertaskindew,"Belakangan banyak content creator yg (so so an) bahas RUU Cipta Kerja ini. Starter pack-nya gambar seputar DPR atau tikus pake jas. Narasinya ""Makan uang rakyat"" atau semacamnya. Sangat template sekali. Apapun isu politiknya, ngerti gak ngerti, pake template ini. Cringe sekali.",1
7619,@Indira_utomo,Disampaikan fraksi partai Demokrat bahwa Partai Demokrat menolak RUU cipta kerja #RakyatDukungDemokrat,1
7620,@Ajis32311540,"41. Gue sependapat sih sama Demokrat yang menolak RUU cipta kerja #RakyatDukungDemokratDemokrat Tolak Tetapkan RUU Ciptaker: Cacat Substansi
Partai Demokrat mengatakan pembahasan RUU Cipta Kerja tidak memiliki urgensi di tengah-tengah pandemi corona yang melanda Indonesia.
cnnindonesia.com",1
7621,@Ardhinovan,"Ada 5 hal yang harus dibahas menurutnya dalam RUU cipta kerja ini #RakyatDukungDemokratFraksi PKS dan Demokrat Tolak RUU Cipta Kerja Dibawa ke Rapat Paripurna
RUU Cipta Kerja dianggap tidak memiliki nilai kegentingan di tengah dampak pandemi Covid-19 yang saat ini dihadapi Indonesia.
nasional.kompas.com",1
7622,@mayadewiik,"Kata bu Indira pengampu matkul sistem politik Indonesia kelasku bilang, kalo yg MENGKHIANATI rakyat dgn pengesahan RUU CIPTA KERJA ini bukan hanya legislatif (DPR) tp ya dalangnya adalah usulan eksekutif (presiden).",1
7623,@AisyahMutiari,Berdasarkan itu maka izinkan kami Fraksi Demokrat menyatakan menolak pembahasan RUU Cipta Kerja ini. #RakyatDukungDemokrat https://teropongsenayan.com/116648-tegas-fraksi-demokrat-tolak-ruu-ciptaker-dibawa-ke-paripurna-dpr…,1
7624,@azzamputra_,"sejumlah ketentuan dalam RUU Cipta Kerja masih memuat substansi yang bertentangan

dengan politik hukum kebangsaan yang disepakati pasca amandemen konstitusi.

#RakyatDukungDemokrat

.",1
7627,@Aimanrhadi,"Ada banyak yang masih perlu dibahas dari RUU Ciptakerja untuk kepentingan banyak kelompok #RakyatDukungDemokratPartai Demokrat Ungkap 5 Alasan Tolak RUU Cipta Kerja - Tribunnews.com
RUU Cipta Kerja tidak memiliki nilai urgensi dan kegentingan memaksa di tengah krisis pandemi ini.
tribunnews.com",0
7628,@ginaacia,Hinca menegaskan semua pihak tidak perlu terburu-buru dalam mengesahkan RUU tersebut. Sehingga nantinya tidak ada kekhawatiran RUU Cipta Kerja akan berat sebelah. #RakyatDukungDemokrat,1
7629,@rizkiaja234,"Ditengah krisis ini alangkah baiknya tak terburu buru sahkan RUU Cipta kerja

#RakyatDukungDemokrat",1
7631,@Mita_Ayyu,Support terus partai Demokrat untuk menolak RUU cipta kerja #RakyatDukungDemokrat,1
7632,@agung_faysm,"Kurang TAIK gimana coba..!!
#TurunkanJokowi

Baleg Baru Sadar Anggotanya Belum Pegang Draf RUU Cipta Kerja – IDTODAY NEWSBaleg Baru Sadar Anggotanya Belum Pegang Draf RUU Cipta Kerja
IDTODAY NEWS - Draf Omnibus Law RUU Cipta Kerja yang telah diserahkan pemerintah sejak Februari lalu, rupanya baru didistribusikan pimpinan Badan Legislasi ( Baleg) DPR kepada para anggotanya, Selasa...
news.idtoday.co",1
7633,@tae4kookie,"Malu dah pokoknya ternyata selama ini kena hoax syukur w gk ikut”an demo soalnya takut kejadian taon lalu keulang lagi, ternyata bnr kejadian cuma gara” gak memahami maksud ruu nya sm kurang membaca ruu. Miris bgt yg kebnykn ikut demo jg kaga paham demo buat apa #RUUCiptaKerja",1
7634,@Iskanda12861387,"Bukan tentang ruu cipta kerja semata,,moment.a saja belum tepat  ditengah pandemi begini..dimna demokrasi kalau tidak ada kesempatan untuk demontrasi..",1
7635,@Demokrat_TV,"Para buruh menyampaikan terima kasih tulus kepada Partai Demokrat yang tegas menolak RUU Cipta Kerja.

#DemokratTolakRUUCiptaker 
#RakyatDukungDemokrat",1
7636,@savicali,"Jejak Omnibus Law: Dari Pidato Pelantikan Jokowi hingga Polemik RUU Cipta KerjaJejak Omnibus Law: Dari Pidato Pelantikan Jokowi hingga Polemik RUU Cipta Kerja
Pembahasan Omnibus Law RUU Cipta Kerja oleh pemerintah dan DPR terbilang kilat, jika dibandingkan dengan pembahasan RUU lain.
kompas.com",1
7637,@salmanalfarisey,siapa yang bisa bantu? harunya sih orang yang udah kita pilih ya? tapi kan orang yang udah terpilihnya aja pengen ada RUU Cipta Kerja!,1
7639,@gerronimox,"Faktualnya pemerintah sangat merugikan rakyat dengan pengesahan RUU cipta kerja, UU minerba, kasus karhutla, penaggulangan covid yang sangat berhasil, and you name it.",1
7640,@kindess39,"Jadi ini yang gue tangkep sehabis gue nonton penjelasan pak jokowi.
1. RUU cipta kerja mempermudah investasi, sehingga masyarakat yg masih menganggur bisa segera mendapat pekerjaan. Apalagi di kondisi pandemi, banyak masyarakat yg kena dampak (PHK).
2. Untuk usaha makanan (cont)",1
7641,@herditiya1,"#DPRGOBLOG duit diterima duluan, hasil kerja kagak ada. Jadi yang disahkan itu apa kemarin? Nota dinas?

Baleg Baru Sadar Anggotanya Belum Pegang Draf RUU Cipta KerjaBaleg Baru Sadar Anggotanya Belum Pegang Draf RUU Cipta Kerja
'Soft copy maupun hard copy bisa diberikan ke fraksi-fraksi. Kalau bisa, hari ini segera dikirim,' pinta Supratman.
nasional.kompas.com",1
7642,@mfariizsyafari,"Sudah dengerkan pak Jokowi bicara tentang RUU cipta kerja, sudah puas? Kalau blm ya buat tim gugat ke MK ya, kan banyak tuh yg nolak, masa ga bisa bikin tim gugat ke MK. Ajak jg anak2 STM dan perusuh2, sekalian ajari.",1
7643,@buat_iseng_aja,"Membalas 
@mughny_rais
 dan 
@ruhutsitompulada yang bisa jelasin perwakilan serikat buruh yg ikut membahas RUU cipta kerja ngapain aja saat itu?",1
7644,@Muslimah071918,"Live Keterangan Presiden Terkait RUU Cipta KerjaLIVE: Keterangan Pers Presiden RI Terkait Undang-Undang Cipta Kerja,...
*Presiden: UU Cipta Kerja untuk Reformasi Struktural dan Percepat Transformasi Ekonomi* Presiden Joko Widodo pagi tadi memimpin rapat terbatas bersama jajara...
youtube.com",1
7645,@k_zonklievnz,"Barusan liat pak Jokowi di tipi,,jelasin tentang RUU cipta kerja,,,,Dann kenapa yang di jelaskan sama pak Jokowi berbalik sama yg kita ketahui,,,,apakah disinformasi???,,mollaseo",1
7646,@adipokijan,"Cara ngeles yg plng primitif!

Baleg Baru Sadar Anggotanya Belum Pegang Draf RUU Cipta Kerja - http://Kompas.comBaleg Baru Sadar Anggotanya Belum Pegang Draf RUU Cipta Kerja
'Soft copy maupun hard copy bisa diberikan ke fraksi-fraksi. Kalau bisa, hari ini segera dikirim,' pinta Supratman.
nasional.kompas.com",0
7647,@RekaSonia,"Apakah RUU Cipta Kerja sangat merugikan pekerja? oleh Muhammad Irfansyah https://id.quora.com/Apakah-RUU-Cipta-Kerja-sangat-merugikan-pekerja/answer/Muhammad-Irfansyah-5?ch=2&share=e4cd8a6e&srid=unpGq4… masuk akalApakah RUU Cipta Kerja sangat merugikan pekerja?
Jawaban Muhammad Irfansyah: Teman saya, yang seorang buruh di pabrik garmen bercerita tadi siang: > Aku sedih banget Fan, RUU Ciptaker sudah disahkan tadi malam. Gaji di pabrik dikabarkan turun...
id.quora.com",1
7648,@monologis_id,"Mahasiwa se-Sorong Raya menggelar aksi di depan gedung DPRD Kota Sorong, Papua Barat, menolak disahkannnya RUU Cipta Kerja atau Omnibus Law menjadi Undang-undang oleh DPR RI.Demo Tolak Omnibus Law di DPRD Sorong Berakhir Ricuh
SORONG - Mahasiwa se-Sorong Raya menggelar aksi di depan gedung DPRD Kota Sorong, Papua Barat, menolak disahkannnya RUU Cipta Kerja atau Omnibus Law menjadi...
monologis.id",1
7650,@kindess39,Kayaknya masyarakat kita miss komunikasi ya sama pemerintah. Kok yg gue tangkep RUU CIPTA KERJA positif bgt buat masyarakat? Bahkan masyarakat kecil (setelah gue nonton penjelasan pak jokowi),1
7651,@bhak_bhak,"Jokowi ini tuh bukan karena disinformasi kita ngamukin uu cipta kerja, wong kajiannya udah dari tahun lalu kalau nih ruu emang bermasalah, terus mana transparansinya kok bisa2nya dikebut tau2 jadi",1
7652,@KontanNews,"Pemerintah Indonesia ingin tingkatkan kemudahan berusaha lewat RUU Cipta Kerja http://nasional.kontan.co.id/news/pemerintah-indonesia-ingin-tingkatkan-kemudahan-berusaha-lewat-ruu-cipta-kerja… #RegulasiPemerintah Indonesia ingin tingkatkan kemudahan berusaha lewat RUU Cipta Kerja
Morgan Stanley menyatakan Jokowi ingin ingin tingkatkan kemudahan berusaha lewat RUU Cipta Kerja.
nasional.kontan.co.id",1
7653,@prampeakk,"Membalas 
@jansen_jsp
 @fadlizon
 dan 
@DPR_RINolak itu dari awal ... bukan du ujung tau2 WALK OUT. Membodohi rakyat itu nama nya cong !!!

Drama partai gurem dari RUU HIP sampe RUU cipta kerja skenario nya sama mulu",1
7654,@kindess39,Gue liat RUU Cipta Kerja yang di bilang pak jokowi. Banyak positifnya. Dan kebayakan yg di media itu hoax. Udah hampir semua yang di pertanyakan di bahas.,1
7655,@Metro_TV,"#BreakingNewsMetroTV
Presiden Jokowi: UU Cipta Kerja memerlukan banyak sekali PP dan Perpres. Kita akan selesaikan PP dan Perpres 3 bulan setelah RUU diundang-undangkan.
http://metrotvnews.com/live",1
7656,@kompascom,"Ramai info di media sosial Kemkominfo akan memblokir media sosial terkait protes pengesahan RUU Cipta Kerja. Menurut Menkominfo, info itu hoaks.[HOAKS] Kemkominfo Akan Blokir Media Sosial terkait Protes Pengesahan RUU Cipta Kerja
Ramai info di media sosial Kemkominfo akan memblokir media sosial terkait protes pengesahan RUU Cipta Kerja. Menurut Menkominfo, info itu hoaks.
kompas.com",1
7657,@dhityoz,"Oomf really have an audacity to compared aksi demonstrasi menolak ruu cipta kerja with aksi damai 212 
 both events already have different context sis I thought you’re smart of sumth",1
7660,@Bayu65462806,"Membalas 
@VIVAcoidCobain deh posisi Mbak jadi rakyat, pastinya juga mbak akan terbebani akan hal RUU Cipta Kerja itu.",1
7662,@lukman_1919,Udh liat pidato Jokowi tentang RUU cipta kerja blm? Coba deh liat,1
7664,@rlcbh,"Ada yang punya link ruu cipta kerja? Aku disuruh nugas""(",1
7666,@Gazali05387868,"Baleg Baru Sadar Anggotanya Belum Pegang Draf RUU Cipta Kerja

Download aplikasi http://Kompas.com untuk akses berita lebih mudah dan cepat: 
Android: https://bit.ly/39CkIQ0 
iOS: https://apple.co/2Pa5dFm

Klik untuk baca:Baleg Baru Sadar Anggotanya Belum Pegang Draf RUU Cipta Kerja
'Soft copy maupun hard copy bisa diberikan ke fraksi-fraksi. Kalau bisa, hari ini segera dikirim,' pinta Supratman.
nasional.kompas.com",1
7667,@HendraNaufal,"Membalas 
@henrysubiaktoAnda tuh Profesor, klo pemberitaan tuh seimbang.. Jgn mentang2 anda menjabat di pemerintahan seolah menyudutkan pihak lain.. Koreksi juga dong pengesahan RUU Cipta kerja tuh seperti apa?? Apakah secara substansinya layak, bagaimana dengan prosedurnya??",1
7669,@just_sunbear,"Nggak speak up tentang RUU Cipta Kerja, bukan berarti nggak peduli ya sahabat.

Bisa saja, karena selama ini hak² karyawan mereka memang tidak pernah diberikan ",1
7671,@_Urmate,"wait2 kok ada hashtag tenggelamkan demokrat, perasaan yang kemarin tidak setuju pengesahan RUU Cipta kerja demokrat sama PKS. cmiiw:)xixixixi
saya mau balik ngidol dulu gan hehe",1
7672,@mintchocogelato,mamam gua baca tu draft ruu cipta kerja,1
7673,@kindess39,Lagi liat metro tv pak jokowi lagi klarifikasi ttg RUU cipta kerja...,1
7674,@fralakuna,"Sibuk soal RUU cipta kerja yg naskah akademisnya gak terpublikasi. 

Lalu apa kabar dgn naskah akademis RUPM singkawang yg beberapa waktu lalu baru aja kita buat ya 
@ViniAristyy
 @vachnabil
 

Ga mungkin sampai di demo juga kan, kalau hasilnya tidak sesuai ekspektasi wkwk",1
7676,@Annisanursyams1,"Saya mendukung RUU CIPTA KERJATweet Kutipan
detikcom
@detikcom
 · 9 Okt
Buruh mau gugat UU Cipta Kerja, ""Kami siap, kami akan menyiapkan lawyer-lawyer terbaik,"" tegas Istana. #OmnibusLaw 

via @detikfinance https://finance.detik.com/berita-ekonomi-bisnis/d-5207085/buruh-mau-gugat-uu-cipta-kerja-istana-kami-siapkan-lawyer-terbaik?utm_content=detikfinance&utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=Twitter#Echobox=1602235261…",1
7677,@ocifelayati,"Kemarin ujian bersama anjing besar besar, alhamdulillah lulus ujian praktik dan terima training selama 3bln di VetClinic, gaji alhamdulillah cuma yagitu masih cemas sama RUU cipta kerja semoga tidak menganggu :(",1
7678,@Cak_X01,"Dalam kekalutan,masih banyak tangan yang tega berbuat nista.....
Pembuat Draf Palsu RUU Cipta Kerja Ditangkap, IHSG MelesatPembuat Draf Palsu RUU Cipta Kerja Ditangkap
Pembuat draft palsu RUU Cipta Kerja yang membuat heboh dan situasi panas, terutama kaum buruh dan mahasiswa, ditangkap.
investor.id",1
7679,@saaeluasw,"ini Pak Jokowi gaada keinginan untuk speak up/klarifikasi/setidaknya muncul untuk membahas RUU Cipta Kerja apa ya?
malah yg muncul cuman berita pak Jokowi datang ke kalteng
#TenggelamkanDemokrat 
#SaatnyaJokowiTurun",1
7681,@NenggalaSurya,"RUU Cipta Kerja atau lebih dikenal dengan Omnibus Law meresahkan masyarakat Indonesia. Sejumlah aksi demonstrasi diadakan para mahasiswa dan karyawan digelar di tiap-tiap daerah.
Simak berita selengkapnya diDemo Mahasiswa Jombang Menolak Omnibus Law
RUU Cipta Kerja atau lebih dikenal dengan Omnibus Law meresahkan masyarakat Indonesia - Demo Mahasiswa Jombang Menolak Omnibus Law
suryanenggala.id",1
7682,@ArifAsaafa,"Andai di Mimbar orasi ada cendikiawan/Para petinggi yang menolak RUU Cipta Kerja. atau setidaknya datang untuk memimpin demo kemarin. hasilnya mungkin akan berbeda.
Kalo kaya gini murni mahasiswa/bhruh/stm saja yang turun.",1
7683,@Aryprasetyo85,"Pendemo anarkis gk punya OTAK
Bisa nya cuma MERUSAK
Nasib Fasilitas Umum Pasca-aksi Demo RUU Cipta Kerja

Aksi penolakan RUU Cipta Kerja pada Kamis 8 Oktober berujung pada perusakan sejumlah fasum. Beberapa halte bus Transjakarta tidak hanya dilempari batu namun jg dibakar.",1
7685,@AsepSutija,"Demo di mana mana ,rakyat menyuarakan suara nya,tapi dimana pemerintahan kala rakyat semua turun ke jalan.apa kalian tuli apa kalian buta,apa mungkin kalian takut apa yg sudah kalian lakukan dengan mengesahkan RUU Omni buslaw.cipta tenaga kerja",1
7686,@henny_rustam,"Jokowi-Ma'ruf Amin Bahas RUU Cipta Kerja yang Disahkan DPR, Semua Gubernur HadirJokowi-Ma'ruf Amin Bahas RUU Cipta Kerja yang Disahkan DPR, Semua Gubernur Hadir
Presiden Joko Widodo atau Jokowi dan Wakil Presiden Ma'ruf Amin hari ini akan membahas RUU Cipta Kerja yang disahkan DPR 5 Oktober kemarin.
liputan6.com",1
7687,@byuabye_,"Apa yang terjadi di masa depan kita semua jika RUU Cipta Kerja di finalisasikan ? sudah pasti banyak manusia yang di resahkan dan di persulit dengan adanya UU tersebut.

Dan yang saya lakukan kemarin adalah #JegalSampaiGagal RUU tersebut.

#TolakOmnibusLaw 
#TolakUUCiptaKerja",1
7688,@Jatengpostcom,"Mengaku Gagal Tolak RUU Cipta Kerja: Para Politisi Ini Mendadak Minta Maaf Kepada Rakyat
#TenggelamkanDemokratMengaku Gagal Tolak RUU Cipta Kerja: Para Politisi Ini Mendadak Minta Maaf Kepada Rakyat
Jatengpost.com - Meski di tengah gelombang penolakan, DPR dan pemerintah resmi mengesahkan RUU Cipta Kerja menjadi undang-undang. Detik-detik pengesahan RUU
jatengpost.com",1
7689,@nabilaara23,"Diluar lagi demo sampai rusuh. Banyak korban. Belum baca juga RUU Cipta Kerja secara keseluruhan. Cuma bisa mendoakan sama ngisi shopee pay, KARENA BESOK SHOPEE 10.10 JANGAN SAMPAI KETINGGALAN !!! TARIK SISSS",1
7690,@jpnncom,"Puluhan remaja yang melakukan aksi rusuh saat aksi menolak RUU Cipta Kerja diduga dibayar orang tidak bertanggungjawab. #DemoRusuhPara Perusuh Dibayar, Dikasih Makan, Semuanya Pelajar dan Pengangguran
Puluhan remaja yang melakukan aksi rusuh saat aksi menolak RUU Cipta Kerja diduga dibayar orang tidak bertanggungjawab.
m.jpnn.com",1
7691,@BagazDA,"poin no 1 aja udah melenceng. Jelas2, gagasan ruu cipta kerja ditujukan untuk memperlancar investor  dan mencapai realisasi investasi. Kenapa tiba2 tujuannya untuk rakyat?
Poin no 2. Ingat ya, cm dihormati, bukan berarti didengar. ""Lu boleh ngomong tp gue mute""",1
7693,@ishtaraisling,"Membalas 
@JuvenalArsentusKami sudah didiskriminasi sebelum mencoba melamar atau ketika melamar pekerjaan. Boro-boro kerja kantoran. Dapet aja belum tentu, butuh perjuangaaan lebiiiiih banget. 

Apalagi dengan disahkannya RUU/UU Cipta Kerja itu.. Makin susah dong cari kerja?? Seperti itu maksud saya ",1
7694,@dionaufalkk,"@resqyfanaa
 uhuk keselek Draft RUU Cipta KerjaTweet Kutipan
s
@fvckbjt
 · 8 Okt
yang inisial R gajelas.",1
7696,@munzimunz_,"Membalas 
@Risqew
 @Fazhaadam
 dan 
@detikcomDemo anarkis emang salah.  Tapi jangan sampe melupakan akibat dari ini semua.  Kalo aja DPR jg Pemerintah gak seenak jidat mensahkan ruu omnibus law & uu cipta kerja, yah gak bakal gini.  Ada asap ada api.",1
7697,@atrbpntabanan,"Halo #SobATRBPN, pasca RUU Cipta Kerja disahkan menjadi Undang-Undang, banyak informasi yang berkembang di masyarakat yang belum jelas kebenarannya.
Yuk kita lebih bijak mencari informasi yang akurat dari sumbernya, berikut infografis ini menjelaskan berita hoaks yang beredar.",1
7699,@Apede16,"Anggota DPR RI Fraksi PDI Perjuangan Masinton Pasaribu menegaskan Ketua DPR RI Puan Maharani jelas tidak mematikan mikrofon saat Fraksi Demokrat menyampaikan penolakan RUU Omnibus Law Cipta Kerja.RUU Cipta Kerja, Masinton: Mik Fraksi Demokrat Tak Dimatikan
Masinton Masa waktu bicara juga diatur secara otomatis karena mik otomatis akan mati pada menit kelima
gesuri.id",1
7701,@Alif_arsenal,"Gapaham dah Sama orang². Dulu si puan sok² nangis gara² BBM Naik 500 Perak pada dipuji², nah sekarang demokrat nolak RUU cipta kerja pada dibilang naskah politik 
. Lucu ya Yang dulu nangis² sekarang bikin tangis 
#TenggelamkanDemokrat 
#TolakOmnibusLaw 
#tolakruuomnibuslaw",1
7702,@teguhidx,"Saya sudah baca -draft asli- RUU Cipta Kerja/Omnibus Law, isinya banyak berbeda dengan narasi yang beredar di medsos, nanti saya buatkan summary dan analisanya. Tapi boleh share, apa saja yang sudah anda 'dengar' tentang UU ini? Dari sudut pandang investasi ya.

Follow 
@teguhidx",1
7703,@BastianWanimbo,"3 Langkah Polisi Hadapi Massa Demo Tolak RUU Cipta Kerja

https://liputan6.com/news/read/4377279/3-langkah-polisi-hadapi-massa-demo-tolak-ruu-cipta-kerja…  

LagiPandemi
#TangkapDalangDemoRusuh",1
7704,@kupenyetbalonku,"Pembuat Draf Palsu RUU Cipta Kerja Ditangkap, IHSG Melesat http://brt.st/6PxD",1
7705,@Anisafidah_,"When your dad agreed to the RUU Cipta Kerja, and you disagreed ... But he gives very good and relevant arguments ...",1
7707,@DivHumas_Polri,"Polri Apresiasi Aksi Damai Unras

Aksi unjuk rasa terkait penolakan RUU Cipta Kerja  yang berlangsung di Kec. Depok, Kab. Sleman, Yogyakarta dapat berlangsung dengan aman dan tertib.",1
7708,@danangwawes,"Sing tak tunggu2 wektu iki

- ruu cipta kerja dibatalke lha pie dpr ra mikir, mikir waduk e dewe jingan

- siji neh sing tak tunggu chapter ONE PIECE KAPAN RILIS MANEH, HEUUUUUUU 

#DPRgoblok #ONEPIECE",1
