,id_dataset,user_account,tweet,clean_tweet,sentimen,id_user
947,44369,@FatLonewolf,"Membalas 
@realeducatioon
 dan 
@blessednerd_ramee kek demo ruu ciptakerja",balas kayak demo rancang undang undang cipta kerja,0,1
948,44370,@faisaldgooners,"Membalas 
@Sarjono7070Om, itu RUU Pertanahan bukan Omnibus Law Cipta Kerja. Gagal paham nih om nya",balas rancang undang undang tanah omnibus law cipta kerja gagal paham om,1,1
949,44371,@gemilang06,"Membalas 
@crown_abieAda program BPJS yg baru di RUU Cipta Kerja. coba di baca dl ya gaesss
Yg pasti #OBLBuatRakyatSejahtera",balas program badan selenggara jamin sosial rancang undang undang cipta kerja coba baca ya teman,0,1
950,44372,@HumasPoldaRiau,"KAPOLDA RIAU BERSAMA DENGAN FORKOPIMDA RIAU MELAKSANKAN DIALOG DENGAN DPD SPSI RIAU TERKAIT PENOLAKAN OMNIBUS LAW RUU CIPTA KERJA..
@DivHumas_Polri
  @kompasiana
  @infoRIAU",kapolda riau forum koordinasi pimpin daerah riau laksana dialog dewan wakil daerah serikta kerja indonesia riau kait tolak omnibus law rancang undang undang cipta kerja,1,1
951,44373,@HendrikSugara2,AHY: Tidak Adanya Draf Final RUU Cipta Kerja Bikin Chaos Informasi http://dlvr.it/RjVJ8g,draf final rancang undang undang cipta kerja bikin kacau informasi,0,1
952,44374,@CoronaKacung,"Membalas 
@qorygoreMereka yg demo tidak tahu apa itu isi ruu cipta kerja mereka hanya ikut ikutan tanpa tahu arti sebenarnya",balas demo isi rancang undang undang cipta kerja ikut arti,0,1
953,44375,@ismailfahmi,"Baca yg ini kok jadi ngeri ya. Salah satunya:

Terdapat indikasi bahwa operasi kapal asing untuk menangkap ikan di ZEE Indonesia akan dibuka pasca-RUU Cipta Kerja. RUU Cipta Kerja ... menghapuskan kewajiban penggunaan ABK Indonesia sebanyak 70% per kapal.Tweet Kutipan
Greenpeace Indonesia
@GreenpeaceID
 · 13 Okt
RUU Cipta Kerja Tenggelamkan Nelayan Kecil dan Tradisional  https://greenpeace.org/indonesia/siaran-pers/44053/ruu-cipta-kerja-tenggelamkan-nelayan-kecil-dan-tradisional/…",baca ngeri ya salah satu indikasi operasi kapal asing tangkap ikan zee indonesia buka pasca rancang undang undang cipta kerja rancang undang undang cipta kerja hapus wajib guna indonesia kapal tweet kutip greenpeace indonesia oktober rancang undang undang cipta kerja tenggelam nelayan tradisional,0,1
954,44376,@iinbangsawan,"Membalas 
@Namaku_Mei@DPR_RI
 setelah RUU ciptakerja tolong disahkan jg RUU yg menjerat pelaku pemerkosaan dg hukuman mati. Semoga tidak ada lg Rangga2 berikutnya yg jd korban pemerkosa",balas rancang undang undang cipta kerja tolong sah rancang undang undang jerat laku perkosa hukum mati moga korban perkosa,0,1
955,44377,@Markonah76,"RUU Cipta kerja Omnibus Law ditetapkan sebagai program legislasi nasional prioritas th 2020 dan diajukan ke DPR RI

#OmnibusLawTaatProsedural",rancang undang undang cipta kerja omnibus law tetap program legislasi nasional prioritas aju dewan wakil rakyat rakyat indonesia,1,1
956,44378,@Gus_Raharjo,"Membalas 
@wahyuciptoutomoNak Kamu kemarin Yang komen saya katamya Sdh mempelajari RUU Cipta Kerja Kan ??

Belajar yang pinter dlu ya , Jangan main srobot. Kamu di biayai ortu untuk beljar yang baik dan benar.",balas kemarin komentar katam ajar rancang undang undang cipta kerja ajar pintar ya main serobot biaya orang tua ajar,0,1
957,44379,@ismailfahmi,"Ada beberapa cuiitan tokoh nasional yang mendapat banyak tanggapan dari netizen.  Seperti 
@emilsalim2010
  yang mempertanyakan kerja cepat pemerintah dan DPR merampungkan RUU Cipta Kerja juga diterapkan saat mengatasi Covid-19. 

Ada 
@firdzaradiany
 juga.Warganet Lihat Pemerintah Serius Bahas Omnibus Law Ketimbang Tangani Covid-19
Analisis Drone Emprit melihat warganet condong melihat pemerintah lebih serius membahas omnibus law Cipta Kerja ketimbang menangani Covid-19.
nasional.tempo.co",cuit tokoh nasional tanggap netizen kerja cepat perintah dewan wakil rakyat rampung rancang undang undang cipta kerja terap atas covid warganet lihat perintah serius bahas omnibus law ketimbang tangan covid analisis drone emprit warganet condong perintah serius bahas omnibus law cipta kerja ketimbang tangan covid nasional tempo,1,1
958,44380,@rivan_sandi,"Membalas 
@fntsy_ybaca draft RUU cipta kerja sampe RUU KUHP",balas draf rancang undang undang cipta kerja rancang undang undang kitab undang undang hukum pidana,0,1
959,44381,@vanyadeliaaa,"kalo emg mau demo krn RUU Cipta Kerja yaudah demo keluarin pendapat gitu, knp harus ngerusak fasilitas umum sih sedih bgt gue liat monas diserang gt anjir",emang demo rancang undang undang cipta kerja ya demo dapat rusak fasilitas sih sedih banget lihat monas serang anjir,0,1
960,44382,@budhihermanto,"Klarifikasi ya, wahai para pendukung omnibus law yang terhormat. Poster seolah Buya Maarif merestui RUU cipta Kerja, bukan dari Buya Syafii Maarif.",klarifikasi ya dukung omnibus law hormat poster buya maarif restu rancang undang undang cipta kerja buya syafii maarif,1,1
961,44383,@seputarinfoindo,"ruu cipta kerja gubernur menetapkan upah minimum sebgai jaring pengaman
#HukumBeratProvokatorKAMI",rancang undang undang cipta kerja gubernur tetap upah minimum jaring kam,1,1
962,44384,@RohmawatiAMS,"RUU Cipta Kerja dibuat untuk mendorong produktivitas kerja juga. 
#OBLBuatRakyatSejahteraOmnibus Law Masih Ditolak Rakyat, Ida Fauziyah Jelaskan Urgensi dan Manfaat RUU Cipta Kerja -...
Banyak berita mengenai UU Cipta Kerja yang menyebar di masyarakat.
tasikmalaya.pikiran-rakyat.com",rancang undang undang cipta kerja dorong produktivitas kerja law tolak rakyat ida fauziyah urgensi manfaat rancang undang undang cipta kerja berita undang undang cipta kerja sebar masyarakat tasikmalaya pikir,1,1
963,44385,@Ayu_flamboyan,"Apabila melihat dari perspektif atau kacamata pencari kerja, serta pengusaha, isu yg berkmbang terkait hoax Upah minimim tak diatur dlm RUU cipta kerja tersebut bisa dihindari dan terbantahkan. 

#OmnibusLawIndonesiaSERUAN H7 dan 1 lainnya",perspektif kacamata cari kerja usaha isu kembang kait hoax upah minimum atur rancang undang undang cipta kerja hindar bantah,1,1
964,44386,@evelyngunardi,"Kucing Ikut Amankan Demo RUU Cipta Kerja, Warganet: Gemoy Banget
 https://demakpos.com/kucing-ikut-amankan-demo-ruu-cipta-kerja-warganet-gemoy-banget/… via 
@Demak
 PosKucing Ikut Amankan Demo RUU Cipta Kerja, Warganet: Gemoy Banget - Demak Pos
Berita terbaru seputar jawa tengah paling update
demakpos.com",kucing aman demo rancang undang undang cipta kerja warganet gemas banget,0,1
965,44387,@Gond_rong,"[7]

Badan legislasi DPR RI, DPD RI dan Pemerintahan melakukan rapat perdana untuk membahas RUU Cipta Kerja pada tanggal 14 April 2020. 

Dalam rapat tersebut Panitia Kerja RUU Cipta Kerja resmi dibentuk.

Jadi semuanya jelas ya. Sesuai prosedur. 
#OmnibusLawTaatProsedural",badan legislasi dewan wakil rakyat rakyat indonesia dewan wakil daerah rakyat indonesia perintah rapat perdana bahas rancang undang undang cipta kerja tanggal april rapat panitia kerja rancang undang undang cipta kerja resmi bentuk ya sesuai prosedur,1,1
966,44388,@denni_loyz,"6. Pembentukan Panja
Tanggal 14 April 2020 Baleg DPR RI, DPD RI dan Pemerintah melakukan rapat pembentukan Panitia Kerja (Panja) RUU Cipta Kerja.
#OmnibusLawTaatProsedural",bentuk panitia kerja tanggal april baleg dewan wakil rakyat rakyat indonesia dewan wakil daerah rakyat indonesia perintah rapat bentuk panitia kerja panitia kerja rancang undang undang cipta kerja,1,1
967,44389,@_GalihM_,"Di samping itu, beredar lagi naskah UU Cipta Kerja dengan 1.035 halaman. Dalam naskah ini ada keterangan bahwa RUU Cipta Kerja beserta penjelasannya telah mendapat persetujuan dalam rapat paripurna ke-7 DPR ...",samping edar naskah undang undang cipta kerja halaman naskah terang rancang undang undang cipta kerja serta jelas tuju rapat paripurna dewan wakil rakyat,1,1
968,44390,@MIBarokah,"Demo dikit dibilang ada yg nyuruh ada dalangnya, lu nyiptain RUU cipta kerja itu dalang nya siapa dah tau rakyat bnyk yg nolak! #Rezimdagelan",demo bilang suruh dalang cipta rancang undang undang cipta kerja dalang rakyat tolak,0,1
969,44391,@lbh_Amin,"Bagaimana limitasi lingkup partisipasi masyarakat ini berpengaruh terhadap kemudahan perizinan sebagaimana yang menjadi tujuan RUU Cipta Kerja tidak dikaji lebih lanjut. Alasan yang tidak komprehensif seperti ini kerap ditemukan di berbagai UU.UU Lingkungan Hidup Izinkan Masyarakat Bakar Lahan
Di tengah penolakan besar-besaran terhadap pembakaran hutan ternyata masih ada aturan yang memperbolehkan pembakaran hutan.
news.detik.com",limitasi lingkup partisipasi masyarakat pengaruh mudah izin tuju rancang undang undang cipta kerja kaji alas komprehensif kerap temu undang undang undang undang lingkung hidup izin masyarakat bakar lahan tolak besar bakar hutan atur boleh bakar hutan news,1,1
970,44392,@humasbanten_,"Polda Banten Apel Kesiapsiagaan Pengamanan Unras

Kepolisian Daerah (Polda) Banten menggelar Apel kesiapan pengamanan untuk mengantisipasi aksi Unjuk Rasa mengenai pengesahan RUU Cipta Kerja, Selasa (13/10/2020)",polda banten apel siaga aman unras polisi daerah polda banten gelar apel kesiap aman antisipasi aksi unjuk kesah rancang undang undang cipta kerja selasa,0,1
971,44393,@oreoregalll,"Membalas 
@tanyainrlMaaf oot, aku lagi butuh banyak responden untuk tugas kuliah tentang Kontraversi RUU Cipta Kerja. Adakah yang bersedia untuk mengisi form ini? Terimakasih ya
http://forms.gle/bKQx8sggGK7P67Jp7…",balas luar topik butuh responden tugas kuliah kontraversi rancang undang undang cipta kerja ada sedia isi formulir terima kasih ya,0,1
972,44394,@nitijenbaik,"plottwistnya adalah dalang dibalik demo ruu cipta kerja adalah ""pengesahanya"" 
 peace pak saya belum lulus ",plot twist dalang balik demo rancang undang undang cipta kerja pengesahaan peace lulus,0,1
973,44395,@_GalihM_,"3. Draf RUU Cipta Kerja tidak dibagikan kepada para anggota DPR saat rapat.

4. Pengesahan UU ini memicu penolakan dan demonstrasi di banyak daerah di Indonesia.

5. Mulai beredar melalui media sosial masyarakat draf RUU Cipta Kerja versi 905 halaman.",draf rancang undang undang cipta kerja bagi anggota dewan wakil rakyat rapat kesah undang undang picu tolak demonstrasi daerah indonesia edar media sosial masyarakat draf rancang undang undang cipta kerja versi halaman,0,1
974,44396,@ivanaaimee,"Kalau belum baca dokumen RUU Cipta Kerja nya sampe tuntas, gausa ikut2an demo. 

Pas itu dapet file RUU gitu deh, 1000 halaman, akhirnya gak ku baca, terlalu banyak.

Klo ikut demo, ya mohon dibaca& pahami dulu, gausa ngikut2an. Ketua-mu pun belum tentu benar.

#omnibuslaw",baca dokumen rancang undang undang cipta kerja tuntas demo pas file rancang undang undang deh halaman baca demo ya mohon baca paham ketua,0,1
975,44397,@aindraku,"Ini beda naskah RUU Cipta Kerja setebal 905 halaman yang diketuk palu di sidang paripurna DPR 5 Oktober 2020 lalu dengan naskah setebal 812 halaman yang diserahkan kepada presiden hari ini. 
~ 
@MataNajwa
 ~

#MataNajwaCiptaKerjaManaFaktaManaDusta",beda naskah rancang undang undang cipta kerja tebal halaman ketuk palu sidang paripurna dewan wakil rakyat oktober naskah tebal halaman serah presiden,1,1
976,44398,@caklundargombes,Pjs Bupati Pesibar Pimpin Vicon Tentang RUU CIPTA KERJA http://dlvr.it/RjYdZb,jabat bupati sibar pimpin konferensi video rancang undang undang cipta kerja,0,1
977,44399,@Joni14468736,Fata RUU Cipta Kerja,fatal rancang undang undang cipta kerja,0,1
978,44400,@witoprabowo,"Membalas 
@fadjroeL
 dan 
@JubirPresidenRIIni ngomong apa lagi? Tidak ada seorangpun yang ditinggalkan dalam pembahasan RUU cipta kerja? Katanya kalau ngomong pake data. Rakyat Indonesia itu sekitaran 267 juta, memangnya diajak semua? Buktinya saya dan keluarga tidak diajak ngomong.",balas omong orang tinggal bahas rancang undang undang cipta kerja omong pakai data rakyat indonesia sekitar juta memang ajak bukti keluarga ajak omong,1,1
979,44401,@FPKSDPRRI,"QnA RUU Cipta Kerja

Sikap Penolakan PKS disampaikan dimana ?

#fraksipksdprri 
#berkhidmatuntukrakyat 
#pksawasikabinet 
#pkstolakOmnibuslaw 
#BatalkanCiptaker",sesi rancang undang undang cipta kerja sikap tolak pks mana,0,1
980,44402,@HafizArdana,"Pengesahan UU Cipta Kerja didukung oleh seluruh partai pendukung koalisi pemerintah. Sedangkan, dua fraksi menyatakan menolak RUU menjadi UU Cipta Kerja ini yaitu Partai Keadilan Sejahtera (PKS) dan Partai Demokrat. #OBLBuatRakyatSejahtera3 Manfaat UU Cipta Kerja untuk Rakyat Seperti yang Diklaim Jokowi Halaman all - Kompas.com
Presiden Joko Widodo (Jokowi) membeberkan 3 manfaat besar dari disahkannya RUU Omnibus Law Cipta Kerja menjadi UU Cipta Kerja. Halaman all
money.kompas.com",kesah undang undang cipta kerja dukung partai dukung koalisi perintah fraksi tolak rancang undang undang undang undang cipta kerja partai adil sejahtera pks partai demokrat manfaat undang undang cipta kerja rakyat klaim jokowi halaman all presiden joko widodo jokowi beber manfaat sah rancang undang undang omnibus law cipta kerja undang undang cipta kerja halaman all money,1,1
981,44403,@cokiaddiction,"Membalas 
@QqGuntur
 dan 
@HidayatSaja13. Surat Presiden Jokowi untuk pengajuan RUU Cipta Kerja (PDF)
http://dpr.go.id/dokakd/dokumen/BALEG-RJ-20200605-095925-8502.pdf…

4. Daftar Inventarisasi Masalah atau DIM (PDF 1)
http://dpr.go.id/dokakd/dokumen/BALEG-RJ-20200914-073752-3616.pdf…

5. Daftar Inventarisasi Masalah atau DIM (PDF 2)
http://dpr.go.id/dokakd/dokumen/BALEG-RJ-20200914-073728-4406.pdf…

#CegahKorupsiDenganOBL",balas surat presiden jokowi aju rancang undang undang cipta kerja pdf,0,1
982,44404,@GoAcehco,"RUU Cipta Kerja 812 Halaman Final, Azis Syamsudin: Sudah Siap Dikirim ke PresidenRUU Cipta Kerja 812 Halaman Final, Azis Syamsudin: Sudah Siap Dikirim ke Presiden
JAKARTA - DPR RI akhirnya selesai melakukan edit terhadap RUU Cipta Kerja. Wakil Ketua DPR Azis Syamsudin menyatakan, pengeditan telah selesai dan RUU siap dikirim ke Presiden untuk disahkan....
goaceh.co",rancang undang undang cipta kerja halaman final azis syamsudin kirim presiden rancang undang undang cipta kerja halaman final azis syamsudin kirim presiden jakarta dewan wakil rakyat rakyat indonesia selesai edit rancang undang undang cipta kerja wakil ketua dewan wakil rakyat azis syamsudin edit selesai rancang undang undang kirim presiden sah goaceh,0,1
983,44405,@Doblehkabur19,Ada yang sadar gak si? Dimana berita covid-19 mulai tak di denger lagi di sosmed dilambungin kek kanan berita RUU Cipta kerja. Apakah ini namanya covid-19 yah,sadar si mana berita covid dengar sosial media lambung kayak kanan berita rancang undang undang cipta kerja nama covid ya,0,1
984,44406,@SorbanPaliid,"""RUU Cipta Kerja yang terdiri dari 11 klaster, 15 bab, 174 pasal, itu semua berorientasi pada izin usaha dan investasi. Maka ini adalah pintu masuk untuk kita menciptakan lapangan pekerjaan"" kata Kepala Badan Koordinasi Penanaman Modal (BKPM) Bahlil Lahadalia

#ManfaatUUCiptaker",rancang undang undang cipta kerja kluster bab pasal orientasi izin usaha investasi pintu masuk cipta lapang kerja kepala badan koordinasi tanam modal bahlil lahadalia,1,1
985,44407,@SamsulA81898682,"Membalas 
@budimandjatmikoNggak akan rusuh dan nggak akan rasis kalau anggota DPR dan presiden mensyahkan RUU cipta kerja",balas rusuh ras anggota dewan wakil rakyat presiden syah rancang undang undang cipta kerja,0,1
986,44408,@sendc0de,"Hadirnya RUU cipta kerja yang baru ini sangat #OmnibuslawUntukUMKM 
Membantu sekali dan sangat bermanfaat ",hadir rancang undang undang cipta kerja bantu manfaat,1,1
987,44409,@zainaufi,sejumlah keuntungan dengan disahkannya UU Cipta Kerja oleh DPR. Omnibus Law Cipta Kerja merupakan RUU usulan Jokowi dan masuk sebagai RUU Prioritas Tahun 2020 dalam Program Legislasi Nasional Tahun 2020. #OBLBuatRakyatSejahtera,untung sah undang undang cipta kerja dewan wakil rakyat omnibus law cipta kerja rancang undang undang usul jokowi masuk rancang undang undang prioritas tahi program legislasi nasional tahi,1,1
988,44410,@GalangLulang,"Berarti benar ada perubahan dalam naskah RUU Cipta KerjaTweet Kutipan
Mata Najwa
@MataNajwa
 · 14 Okt
Ini beda naskah RUU Cipta Kerja setebal 905 halaman yang diketuk palu di sidang paripurna DPR 5 Oktober 2020 lalu dengan naskah setebal 812 halaman yang diserahkan kepada presiden hari ini. 

#MataNajwaCiptaKerjaManaFaktaManaDusta
Tampilkan utas ini",ubah naskah rancang undang undang cipta kerja tweet kutip mata najwa oktober beda naskah rancang undang undang cipta kerja tebal halaman ketuk palu sidang paripurna dewan wakil rakyat oktober naskah tebal halaman serah presiden tampil utas,1,1
989,44411,@GantengPendekar,"Terkait pengesahan UU Cipta Kerja atau Omnibus Law beberapa waktu lalu, Prabowo meminta kaum buruh dan masyarakat tidak emosional menyikapi UU Cipta Kerja. Prabowo lalu menyoroti aksi pembakaran dalam demo menolak Omnibus Law RUU Cipta Kerja.",kait kesah undang undang cipta kerja omnibus law prabowo kaum buruh masyarakat emosional sikap undang undang cipta kerja prabowo sorot aksi bakar demo tolak omnibus law rancang undang undang cipta kerja,1,1
990,44412,@cecenet98,"Membalas 
@airlangga_hrtSebagai anak muda, Aku senang banget adanya RUU Cipta Kerja ini, Dengan ini kita enggak perlu merantau lagi keluar daerah untuk dapat pekerjaan.",balas anak muda senang banget rancang undang undang cipta kerja rantau daerah kerja,0,1
991,44413,@FireBirdFeniks,"DPR, DPD & pemerintah membentuk Panja RUU Cipta Kerja.
#OmnibusLawTaatProsedural",dewan wakil rakyat dewan wakil daerah perintah bentuk panitia kerja rancang undang undang cipta kerja,1,1
992,44414,@myozhyme,"Wakil Ketua Baleg DPR Achmad Baidowi (Awiek) mengatakan, dalam pembahasan RUU Cipta Kerja, Baleg menyepakati tahap awal yaitu melakukan uji publik seluas-luasnya ke masyatakat dan menggelar rapat kerja dengan pemerintah.

#OmnibusLawTaatProsedural",wakil ketua baleg dewan wakil rakyat achmad baidowi bahas rancang undang undang cipta kerja baleg pakat tahap uji publik luas luas masyarakat gelar rapat kerja perintah,1,1
