,id_dataset,user_account,tweet,clean_tweet,label,id_user
1135,56002,@malfitrah30,"Alhamdulillah ngab daerah jambi Mahasiswa menang,dprd menandatangani petisi mahasiswa dan menolak ruu cipta kerja #MahasiswaBergerak",alhamdulillah bang daerah jambi mahasiswa menang dewan wakil rakyat daerah tanda tangan petisi mahasiswa tolak rancang undang undang cipta kerja,1,1
1136,56003,@jitoe02,"Pemerintah meyakini, ada tokoh yang menggerakkan dan membiayai aksi massa dari para buruh dan pekerja yang menolak RUU Cipta Kerja alias Omnibus Law, yg akhirnya berlangsung rusuh dg merusak & membakar fasilitas umum.

Cekal Korona #UsutDalangDemoAnarkisPemerintah Bocorkan Dalang Demo Omnibus Law, Partai Demokrat: Ada Fitnah untuk Deskriditkan SBY! -...
Pemerintah sebut ada dalang, paratai Demokrat bantah demo omnibus law didanai cikeas dan ada upaya untuk deskriditkan SBY.
zonajakarta.pikiran-rakyat.com",perintah tokoh gerak biaya aksi buruh kerja tolak rancang undang undang cipta kerja alias omnibus law rusuh rusak bakar fasilitas cekal corona bocor dalang demo omnibus law partai demokrat fitnah diskredit susilo bambang yudhoyono perintah dalang partai demokrat bantah demo omnibus law dana cikeas upaya diskredit susilo bambang yudhoyono zona jakarta pikir,1,1
1137,56004,@FPKSDPRRI,"QnA RUU Cipta Kerja

Apakah PKS akan ikut melakukan Judicial Review UU Cipta Kerja ?

#fraksipksdprri
#berkhidmatuntukrakyat 
#pksawasikabinet 
#pkstolakOmnibuslaw 
#BatalkanCiptaker",sesi rancang undang undang cipta kerja pks judicial review undang undang cipta kerja,1,1
1138,56005,@hariankompas,"Apabila RUU Cipta Kerja akhirnya berlaku, kita harus memiliki peraturan pelaksanaan yang sungguh menjamin ketersediaan pangan serta memastikan petani dan nelayan kita tak terlempar dari lahannya. 

#Tajukrencana #adadikompasMemastikan Petani Sejahtera
Apabila RUU Cipta Kerja akhirnya berlaku, kita harus memiliki peraturan pelaksanaan yang sungguh menjamin ketersediaan pangan serta memastikan petani dan nelayan kita tak terlempar dari lahannya.
kompas.id",rancang undang undang cipta kerja laku milik atur laksana sungguh jamin sedia pangan tani nelayan lempar lahan tani sejahtera rancang undang undang cipta kerja laku milik atur laksana sungguh jamin sedia pangan tani nelayan lempar lahan kompas,1,1
1139,56006,@Sentilin,"Harapan RUU Cipta Kerja, perubahan struktur ekonomi guna mendorong prtumbuhan ekonomi mencapai 5,7%-6%. Caranya melalui? 
#ManfaatCiptaKerja kedepannya lbh real dirasakan bkn! Support #OmnibusLawHalalKaka dan 7 lainnya",harap rancang undang undang cipta kerja ubah struktur ekonomi dorong tumbuh ekonomi capai depan nyata rasa support,1,1
1140,56007,@pcinusudan,"RUU (Rancangan Undang-Undang) Cipta Kerja telah disahkan oleh Dewan Perwakilan Rakyat (DPR), Senin (05/10), dengan demikian RUU Cipta Kerja resmi menjadi undang-undang. 

Baca selengkapnya diOmnibus Law Cipta Kerja dan Pandangan Ketum PBNU - PCINU SUDAN
Pakar Hukum Tata Negara, Bivitri Savitri menjelaskan, omnibus law merupakan sebuah UU yang dibuat untuk menyasar isu besar yang ada di suatu negara.
pcinusudan.com",rancang undang undang rancang undang undang cipta kerja sah dewan wakil rakyat dewan wakil rakyat senin rancang undang undang cipta kerja resmi undang undang baca lengkap omnibus law cipta kerja pandang tum urus nahdlatul ulama pcinu pakar hukum tata negara savitri omnibus law undang undang sasar isu negara,1,1
1141,56008,@silentreadeer,"Melalui RUU Cipta Kerja negara menyediakan payung regulasi yg menjadi penggerak bagi masyarakat spy mudah membuka usaha sendiri jg mendorong kesempatan kerja

#RakyatButuhCiptaKerja",rancang undang undang cipta kerja negara sedia payung regulasi gerak masyarakat mudah buka usaha dorong sempat kerja,1,1
1142,56009,@Gandawan,"RUU Cipta Kerja, belum ada Final Draft-nya sudah disetujui DPR RI, bahkan dibahas sampai tengah malam persetujuannya.
Mungkin UU berikutnya nantinya cukup diajukan namanya saja, akan segera disetujui DPR tanpa sidang paripurna karena microphone sidang sudah dibuang.
#AlegHantu",rancang undang undang cipta kerja final draf tuju dewan wakil rakyat rakyat indonesia bahas malam tuju undang undang aju nama tuju dewan wakil rakyat sidang paripurna mikrofon sidang buang,0,1
1143,56010,@Ratulintang_,"Yang punya hasil produk jadi, pemerintah memberi kemudahan proses pendaftaran & pembiayaan atas Hal Kekayaaan Intelektual. 

Bahan penolong impor maupun ekspor juga dipermudah.

Buktinya, RUU Cipta Kerja Pasal 11 ayat (1)
￼
#CegahKorupsiDenganOBL",hasil produk perintah mudah proses daftar biaya kekay intelektual bahan tolong impor ekspor mudah bukti rancang undang undang cipta kerja pasal ayat,1,1
1144,56011,Dedek Prayudi - Uki || ig: @uki_dedek,"Like it or not, RUU Cipta Kerja menyederhanakan & mensingkronisasi aturan & perizinan usaha di Indonesia yang selama ini dikenal birokratis, berjenjang, kompleks & rentan perilaku korup pemegang otoritas.

Hanya dalam prosesnya, para law-maker lupa pentingnya public ownership.",like not rancang undang undang cipta kerja sederhana sinkronisasi atur izin usaha indonesia kenal birokratis jenjang kompleks rentan perilaku korup pegang otoritas proses law buat lupa publik milik,0,1
1145,56012,@ManusiaModern_,"Buat anak-anak kesos, pendapat kalian tentang RUU Cipta Kerja ini apa? Kok gue jadi ingat omongan Bang Budhi ya, kalo arah kebijakan pemerintah masih condong kepada Economic Growth dibandingkan Aspek Welfare & Well-being.",anak anak sejahtera sosial dapat rancang undang undang cipta kerja omong bang budhi ya arah bijak perintah condong ekonomi tumbuh banding aspek sejahtera,1,1
1146,56013,@byuncandyyy,"TOLAK RUU CIPTA KERJA

#MosiTidakPercayaDPRRI 
#IndonesiaDalamBahaya

Stay safe teman-teman yang turun ke jalan hari ini, tetap pakai masker yaa dan jangan lupa minum air putih yang cukup",tolak rancang undang undang cipta kerja aman teman teman turun jalan pakai masker ya lupa minum air putih,0,1
1147,56014,@seruanhl,"Pernyataan atau pesan tersebut, menurutnya mengutip dari salah satu draf RUU Cipta Lapangan Kerja yang belakangan beredar, dimana dalam RUU tersebut menghapus pasal 4 dan seterusnya dari undang-undang Nomor 33 tahun 2014 akan dicabut.

Awas Corona #UUCiptaKerjaHarapanRakyat",nyata pesan turut kutip salah draf rancang undang undang cipta lapang kerja edar mana rancang undang undang hapus pasal undang undang nomor tahi cabut awas corona,1,1
1148,56015,@okto_djohan,"Membalas 
@Chaterinee_08Sedih melihat generasi muda khususnya calon pemimpin masa depan, calon2 intelektual mereka masih belum mampu memahami RUU Cipta Kerja, yg mereka tau hanya aksi dan aksi tanpa mau mendalami substansi dari RUU tersebut, salah siapa kalau sudah begini, & bagaimana solusinya...",balas generasi muda calon pimpin intelektual paham rancang undang undang cipta kerja aksi aksi dalam substansi rancang undang undang salah solusi,1,1
1149,56016,@MataNajwa,"Grafis di atas menunjukkan pengubahan naskah RUU Cipta Kerja tidak hanya bersifat teknis sebagaimana diatur dalam UU No.12/2011 tentang Pembentukan Peraturan Perundang-Undangan dan perubahannya pada UU No.15/2019⁣.

#MataNajwaCiptaKerjaManaFaktaManaDusta",grafis ubah naskah rancang undang undang cipta kerja sifat teknis atur undang undang bentuk atur undang undang ubah undang undang,1,1
1150,56017,@OposisiCerdas,"Gunakan Diksi 'Cacat' untuk Kaum Disabilitas, Draf Rinal RUU Cipta Kerja Banjir KritikanGunakan Diksi 'Cacat' untuk Kaum Disabilitas, Draf Rinal RUU Cipta Kerja Banjir Kritikan
Draf final UU Omnibus Law Cipta Kerja yang sudah disahkan DPR bersama pemerintah beberapa waktu lalu masih simpang siur.   Akibatnya, publik...
oposisicerdas.com",kasih cacat kaum disabilitas draf final rancang undang undang cipta kerja banjir kritik kasih cacat kaum disabilitas draf final rancang undang undang cipta kerja banjir kritik draf final undang undang omnibus law cipta kerja sah dewan wakil rakyat perintah simpang siur akibat publik,0,1
1151,56018,@Jitelu03,"RUU Cipta Kerja sudah diresmikan jadi undang-undang oleh DPR.
Omnibus law Ciptaker yg sdh sah jadi UU kini hanya bisa dibatalkan melalui uji materi di MK atau penerbitan peraturan pengganti undang-undang (Perppu) oleh pemerintah.

#StopDemoAyokeMKUji Materi MK Senjata Pemungkas Batalkan Omnibus Law Ciptaker
Masyarakat harus menunggu dulu Omnibus Law Ciptaker diundangkan sebelum menggugat ke MK. Upaya lain melalui Perppu dinilai hampir mustahil.
cnnindonesia.com",rancang undang undang cipta kerja resmi undang undang dewan wakil rakyat omnibus law cipta kerja sah undang undang batal uji materi mahkamah konstitusi terbit atur ganti undang undang atur pusat perintah materi mahkamah konstitusi senjata pungkas batal omnibus law cipta kerja masyarakat tunggu omnibus law cipta kerja undang gugat mahkamah konstitusi upaya atur pusat nilai mustahil,1,1
1152,56019,@Mistubin1,"Untuk itu, kini para serikat buruh berencana akan melakukan aksi mogok buruh secara nasional pada 6-8 Oktober untuk menolak pengesahan RUU Cipta Kerja tersebut. #GagalTotalTunggangiHoaxOBL",serikat buruh rencana aksi mogok buruh nasional oktober tolak kesah rancang undang undang cipta kerja,0,1
1153,56020,@seruanhl,"Setelah fraksi Demokrat walk out dari rapat paripurna pengesahan RUU Cipta Kerja, AHY langsung medramatisir dgn meminta maaf kepada seluruh rakyat Indonesia, karena partainya tidak berhasil menggagalkan pengesahan RUU Cipta Kerja tersebut.

Awas Corona #UUCiptaKerjaHarapanRakyat",fraksi demokrat jalan rapat paripurna kesah rancang undang undang cipta kerja langsung mendramatisir maaf rakyat indonesia partai hasil gagal kesah rancang undang undang cipta kerja awas corona,1,1
1154,56021,@hipwee,"Selain Jefri Nichol banyak juga publik figur yang turut menentang pengesahan RUU Cipta Kerja iniTolak UU Cipta Kerja, Jefri Nichol Ikut Aksi Turun ke Jalan. Warganet Heboh
Selain Jefri Nichol banyak juga publik figur yang turut menentang pengesahan RUU Cipta Kerja ini
hipwee.com",jefri nichol publik figur tentang kesah rancang undang undang cipta kerja tolak undang undang cipta kerja jefri nichol aksi turun jalan warganet heboh jefri nichol publik figur tentang kesah rancang undang undang cipta kerja,1,1
1155,56022,@sultan_fzn," WARNING 
Halo, Kawan GEMA. 
Untuk kalian yang sedang ikut aksi, kami butuh informasi.

Kami kehilangan kabar dari 3 orang jurnalis GEMA dalam aksi Tolak Omnibus Law RUU Cipta Kerja 8 Oktober 2020, atas nama:
1. Ajeng Putri PNJ/TGP/PB
2. Dharmajati PNJ/TGP/PB -c-",warning halo kawan gema aksi butuh informasi hilang kabar orang jurnalis gema aksi tolak omnibus law rancang undang undang cipta kerja oktober nama anjing putri pnj tgp urus dharmajati pnj tgp urus c,1,1
1156,56023,@SINDOnews,"RUU Cipta Kerja Sah Jadi UU, Ini Deretan Dampak Buruknya bagi Rakyat https://nasional.sindonews.com/read/187080/12/ruu-cipta-kerja-sah-jadi-uu-ini-deretan-dampak-buruknya-bagi-rakyat-1601950241…
#UUCiptakerRUU Cipta Kerja Sah Jadi UU, Ini Deretan Dampak Buruknya bagi Rakyat
Pakar Hukum asal Universitas Trisakti, Abdul Fickar Hadjar mengatakan pernyataannya Ketua DPR, Puan Maharani yang menyebut...
nasional.sindonews.com",rancang undang undang cipta kerja sah undang undang deret dampak buruk rakyat,0,1
1157,56024,@KemnakerRI,"Ibu Ida menambahkan RUU Cipta Kerja merupakan RUU disusun secara Omnibus Law. Terdiri dari 5 Bab dan 174 Pasal serta berdampak terhadap 1.203 pasal dari 79 UU terkait. Rumusan klaster ketenagakerjaan ini merupakan intisari dari hasil kajian ahli, FGD, rembug Tripartit Nasional.",ida rancang undang undang cipta kerja rancang undang undang susun omnibus law bab pasal dampak pasal undang undang kait rumus kluster ketenagakerjaan intisari hasil kaji ahli diskusi fokus rembug tripartit nasional,1,1
1158,56025,@samLeinad,"Saepul menilai bahwa dalam pembuatan draft RUU Cipta Kerja, pemerintah hanya melibatkan kalangan pengusaha.
#KRPIPerppuBatalkanUUCipkerUU Cipta Kerja Dinilai Cacat Hukum, KRPI: Pemerintah Hanya Libatkan Pengusaha - Pikiran-Rakyat.com
DPP KRPI Saepul Tavip menilai bahwa Undang-Undang Cipta Kerja cacat hukum, baik secara formil dan materil.
pikiran-rakyat.com",saepul nilai buat draf rancang undang undang cipta kerja perintah libat kalang usaha cipta kerja nilai cacat hukum konfederasi rakyat kerja indonesia perintah libat usaha pikir dewan pimpin pusat konfederasi rakyat kerja indonesia saepul tavip nilai undang undang cipta kerja cacat hukum formal materil pikir,0,1
1159,56026,@hariankompas,"Selamat Pagi Sahabat Kompas,
Di tengah sejumlah penolakan terhadap pengesahan RUU Cipta Kerja, pemerintah diharapkan terus membuka ruang dialog terkait peraturan itu. Di sisi lain kekerasan mesti dihindari selama penyaluran aspirasi. Baca juga liputan khusus.

#adadikompas",selamat pagi sahabat kompas tolak kesah rancang undang undang cipta kerja perintah harap buka ruang dialog kait atur sisi keras mesti hindar salur aspirasi baca liput khusus,1,1
1160,56027,@bemkm_ugm,"Apakah sikap tersebut sudah disepakati seluruh unsur akademisi UGM?, karena keputusan pasti melibatkan diskusi yang representatif melibatkan ahli. Keputusan yg kontradiktif saat FH UGM secara resmi menolak RUU Cipta Kerja. Lalu atas dasar apa statemen tersebut dikeluarkan?",sikap pakat unsur akademisi ugm putus libat diskusi representatif libat ahli putus kontradiktif fakultas hukum ugm resmi tolak rancang undang undang cipta kerja dasar nyata keluar,1,1
1161,56028,@masaryaduta,"Abraham Samad menyebut diskursus investasi dan penyediaan lapangan kerja dalam RUU Cipta Kerja ini menyesatkan. Terkesan memberi kemudahan kepada pemodal, tetapi abai dengan hak-hak kelas sosial rentan, salah satunya pekerja.Abraham Samad Khawatir UU Ciptaker Berpotensi Jadi Korupsi Legislasi
Abraham Samad menyebut diskursus investasi dan penyediaan lapangan kerja dalam RUU Cipta Kerja juga menyesatkan.
monitor.co.id",abraham samad sebut kursus investasi sedia lapang kerja rancang undang undang cipta kerja sesat kes mudah modal abai hak hak kelas sosial rentan salah satu kerja abraham samad khawatir undang undang cipta kerja potensi korupsi legislasi abraham samad sebut kursus investasi sedia lapang kerja rancang undang undang cipta kerja sesat monitor,0,1
1162,56029,@LPM_ProJustitia,"AKSI #BATALKANOMNIBUS LAW : RESPON MAHASISWA DAN MASYARAKAT BANYUMAS ATAS PENGESAHAN RUU CIPTA KERJA

Purwokerto, 7/10/20. Gelombang protes akibat disahkanya Undang-Undang Cipta Kerja (Omnibus Law) 

 Selengkapnya dapa di akses di link ini
https://justiklik.wordpress.com/2020/10/08/aksi-batalkanomnibus-law-respon-mahasiswa-dan-masyarakat-banyumas-atas-pengesahan-ruu-cipta-kerja/…",aksi law respons mahasiswa masyarakat banyumas kesah rancang undang undang cipta kerja purwokerto gelombang protes akibat sah undang undang cipta kerja omnibus law lengkap akses link,1,1
1163,56030,@awakepiphany25,"Konser di dalam Stadion 
Konser di depan Gedung DPR 
TOLAK RUU CIPTA KERJA 

#GagalkanOmnimbusLaw 
#JegalSampaiGagal 
#JEGALSAMPAIBATAL 
#MosiTidakPercaya 
#DPRRIKhianatiRakyat 
#TolakOmnibusLaw 
#tolakruuciptakerja 
#BatalkanOmnibusLaw 
 : ARMY Padang",konser stadion konser gedung dewan wakil rakyat tolak rancang undang undang cipta kerja army padang,0,1
1164,56031,@renandabachtar,"Persis dgn argumentasi Demokrat yg juga nyatakan RUU Ciptaker cacat hukum/prosedural.

UU Cipta Kerja Disahkan Saat Draf RUU Belum Final, Pakar: Cacat Hukum
Klik untuk baca:UU Cipta Kerja Disahkan Saat Draf RUU Belum Final, Pakar: Cacat Hukum
Kedudukan UU yang belum final tetapi telah disahkan dinilai cacat hukum.
nasional.kompas.com",persis argumentasi demokrat nyata rancang undang undang cipta kerja cacat hukum prosedural undang undang cipta kerja sah draf rancang undang undang final pakar cacat hukum klik baca undang undang cipta kerja sah draf rancang undang undang final pakar cacat hukum duduk undang undang final sah nilai cacat hukum nasional,0,1
1165,56032,@winsandiii,"Pembahasan RUU Cipta Kerja Sangat transparan dan demokratis
@KemnakerRI
 

#OmnibusLawTransparan",bahas rancang undang undang cipta kerja transparan demokratis,1,1
1166,56033,@seruanhl,"UU CIPTA KERJA BANTU MASYARAKAT MENCARI PEKERJAAN

Pemerintah mengatakan hadirnya RUU Cipta Kerja yang telah disahkan menjadi Undang-Undang membantu masyarakat mencari pekerjaan.

Atasi Pandemi #RakyatButuhUUCiptaKerja",undang undang cipta kerja bantu masyarakat cari kerja perintah hadir rancang undang undang cipta kerja sah undang undang bantu masyarakat cari kerja atas pandemi,1,1
1167,56034,@bempknstan,"[REFERENSI BACAAN OMNIBUS LAW]

Halo, Staners! 
Salam keadilan!

5 Oktober lalu, DPR RI baru saja mengesahkan RUU Cipta Kerja, mungkin banyak teman-teman yang masih belum tahu atau mungkin ingin tahu lebih dalam mengenai UU ini.",referensi baca omnibus law halo staners salam adil oktober dewan wakil rakyat rakyat indonesia kesah rancang undang undang cipta kerja teman teman undang undang,1,1
1168,56035,@Jengkol_Kogoya,"Kalangan dunia usaha menyambut baik dan memberikan apresiasi kepada pemerintah dan DPR yg telah menyepakati pengesahan RUU cipta kerja.
Halau Kovid
#OmnibusLawBangunBangsa",kalang dunia usaha sambut apresiasi perintah dewan wakil rakyat pakat kesah rancang undang undang cipta kerja halau covid,1,1
1169,56036,@Vivin_hun,"ADA 12 RUU CIPTAKERJA YG HOAX. GUYS JELAS JELAS INI UDAH DI ADU DOMBA SAMA ORANG ORANG "" YG INGIN MENJATUHKAN PEMERINTAH JOKOWI, JELAS JELAS KITA DIMANFAATKAN JELAS JELAS KITA DI ADU DOMBA OLEH OKNUM OKNUM YANG MERASA MEWAKILI KEADILAN TAPI MEMENTINGKAN KEUNTUNGAN.",rancang undang undang cipta kerja hoax teman adu domba orang orang jatuh perintah jokowi manfaat adu domba oknum oknum wakil adil penting untung,0,1
1170,56037,@idtodayco,"Agar Kalian Paham, Simak Nih Dua Alasan SBY Belum Menyetujui Pengesahan RUU Cipta KerjaAgar Kalian Paham, Simak Nih Dua Alasan SBY Belum Menyetujui Pengesahan RUU Cipta Kerja
IDTODAY NEWS - Ketua Majelis Tinggi Demokrat Susilo Bambang Yudhoyono (SBY) menjelaskan dua alasan sehingga partainya belum setuju pengesahan Rancangan Undang-Undang Cipta Kerja pada Senin (5/10)...
news.idtoday.co",paham simak alas susilo bambang yudhoyono tuju kesah rancang undang undang cipta kerja paham simak alas susilo bambang yudhoyono tuju kesah rancang undang undang cipta kerja idtoday news ketua majelis demokrat susilo bambang yudhoyono susilo bambang yudhoyono alas partai tuju kesah rancang undang undang cipta kerja senin news idtoday,0,1
