user_account,tweet,label
@NurulHu35341098,"Membalas 
@Maruff_ebuRakyat ga minta apa"" dari pemerintah,hanya ingin RUU cipta kerja itu di batalkan yang mana ada pasal"" bisa merugikan rakyat. Kalo kerja pemerintah untuk rakyat ya harus dengarin kata rakyat bukan kata investor",0
@_daRNo_,"Mohon Dipahami, UU Ciptaker Alat Untuk Perbaiki Ekonomi RI http://detik.id/6iXyU4
RUU Cipta Kerja itu adalah sebuah proses pembentukan hukum dlm pembahasan atau persetujuan undang2
Jika ada Pro & Kontra bisa ditempuh yaitu proses judicial review.
#OmnibusLawPerkuatUMKMMohon Dipahami, UU Ciptaker Alat Untuk Perbaiki Ekonomi RI
Undang-Undang Omnibus Law yang baru saja disetujui DPR mengundang banyak pro dan kontra di masyarakat.
cnbcindonesia.com",1
@superjepri,"Membalas 
@fadlizonKan maksa mesti menggolkan RUU Cipta Kerja demi hasrat pengusaha. Petani bakal ditawari jadi buruh taninya. Gitu...",1
@bypplay,"ตอนนี้ที่อินโดนีเซียมีการประท้วงกฎหมาย RUU CIPTA KERJA อยู่ค่ะ เพราะคนที่ทำงานภายในกฎหมายฉบับนี้ไม่สามารถแม้กระทั่งจะเรียกร้องค่าแรงขั้นต่ำและอีกหลายๆอย่างได้ เพราะว่ากฎหมายนี้เป็นการเอื้อประโยชน์ให้แก่เพียงนายทุนค่ะ

มาช่วยกระจายข่าวเพื่อพวกเขากันนะคะ
#WhatsHappeningInIndonesia",1
@jawapos,"Kemenaker Sebut Pembahasan RUU Cipta Kerja Sudah Libatkan Semua PihakKemenaker Sebut Pembahasan RUU Cipta Kerja Sudah Libatkan Semua Pihak
Bahkan, banyak saran dari kelompok pekerja dan buruh sudah diakomodasi dalam RUU inisiatif pemerintah itu.
jawapos.com",1
@galaetena,"Membalas 
@aldabcdemasalah titid kecil aja bisa jadi Perdebatan panjang yaa, apalagi ruu cipta kerja yg halamannya ratusan. keep fighting",0
@agushamonangan,"RUU Cipta Kerja itu mirip janji. Belum cukup memikat jika janji itu
terlepas dari konteksnya.

#ANALISISBUDAYA
Pekerja

Oleh  
@ariel_heryanto
https://web.facebook.com/groups/Pembaca.KOMPAS/permalink/10164244612870565…",0
@saeni_sukri,"Personil gabungan  Polres Palu dan Polsek palu timur hari ini Sabtu  17
Oktober 2020 Di pimpin Langsung BPK Kapolsek Palu Timur Iptu UMAR SH dan WakaPolsek Iptu Made Antera
melaksanakan pengamanan Unras Damai dari Aliansi FPR Palu dgn tuntutan Penolakan RUU Cipta Kerja(Omnibuslaw",1
@jpnncom,"Tenaga Ahli KSP Ade Irfan Pulungan mengaku pernah mendiskusikan RUU Cipta Kerja dan merasa puyeng. #UUCiptaKerjaTenaga Ahli KSP Mengaku Puyeng Mengkaji RUU Cipta Kerja
Tenaga Ahli KSP Ade Irfan Pulungan mengaku pernah mendiskusikan RUU Cipta Kerja dan merasa puyeng.
m.jpnn.com",0
@KalbarOnline,"Sebelum Jadi KSP, Ade Irfan Akui RUU Cipta Kerja Bikin PusingSebelum Jadi KSP, Ade Irfan Akui RUU Cipta Kerja Bikin Pusing
kalbaronline.com",0
@ferriyuupy,"Membalas 
@wasitoaoeonok 12 fakta cilaka RUU cipta kerja seng kontroversial , nek aku demo mergo iki , nek awake demo mergo njerone sampean pelajari meneh , padahal ws ono keterangan bahwa 13 point penting iku sek diragukan , kok sek ngeyel ae , moco moco o mas.",0
@abdulrtah,"Membalas 
@ONCOMBNDUNGuu cipta kerja 
 ruu cipta karya donk 
 ",0
@MayaSaraswati9,"Hak buruh tetap dijamin dlm Omnibus Law 
#UUCiptaKerja #ruuciptaker #ruuciptakerja",1
@Aku52181234,"*Hadirilah!*
 *DISKUSI AKTUAL* 
*Telaah Kritis UU Omnibus Law Cipta Kerja dan Solusi Islam*
_Minggu, 18 Oktober 2020_
_Pukul 08.00--Selesai_

Pengesahan Omnibus Law RUU Cipta Kerja pada Senin 5 Oktober lalu mendapat penolakan dari berbagai elemen masyarakat, dalam",1
@jawapos,"Sebelum Jadi KSP, Ade Irfan Akui RUU Cipta Kerja Bikin PusingSebelum Jadi KSP, Ade Irfan Akui RUU Cipta Kerja Bikin Pusing
""Saya juga puyeng. Sebelum saya di KSP memang sudah pernah saya diskusikan. Memang puyeng juga membaca satu-satu,""
jawapos.com",0
@_daRNo_,"#OmnibusLawPerkuatUMKM 
Mempermudah Koperasi dan UMKM adalah tujuan dibuatnya RUU Cipta Kerja..",1
@arif1eca," *ISLAMIC LAWYER FORUM #5 : ""UU OMNIBUS LAW CIPTA KERJA, UNTUK SIAPA?""*

DPR RI akhirnya ketok palu, menyetujui RUU Omnibus Law Cipta Kerja sebagai Undang-undang, pada 5 Oktober 2020 yang lalu.

RUU atas usulan pemerintah ini, dari awal terkesan terburu-buru dalam prosesny",1
@arif1eca,"Hadirilah!
 DISKUSI AKTUAL 
Telaah Kritis UU Omnibus Law Cipta Kerja dan Solusi Islam

Ahad, 18 Oktober 2020
Pukul 08.00 -- selesai

Pengesahan Omnibus Law RUU Cipta Kerja pada Senin 5 Oktober lalu mendapat penolakan dari berbagai elemen masyarakat,",1
@Aefreetofly,"Membalas 
@IrfanMS72875478
 dan 
@NewAnonLokalBaca lagiii yg tenaang. 

Otak mu kayaknya masih byk ruang kosongnya ini. Mungkin udah byk sarang laba2nya juga.

Saatnya dibersihiin n di isi dengan isi yg bagus2.

Baca lagiii...yuk!

Yang lain juga ayo baca yaa..!

Link RUU CIPTA KERJA 812 halaman.
http://bit.ly/3dD6yjI",0
@dheaagstna_,"Otak mumet banget di tugasin ngereview ruu cipta kerja mana halamannya banyak 
 gw paling banyak baca buku yg halamannya 200an doang ini berkali2 lipat dari itu huaa",0
@edwarddominic88,Perubahan di Kluster Pajak atas disahkannya RUU Cipta Kerja,1
@CillaCiwi,"Pertimbangan gugatan Judicial Review ini juga karena pemerintah dan DPR tidak melibatkan peran publik selama proses pembahasan RUU Cipta Kerja dilakukan

#CiptaKerjaBangunBangsa",1
@donipurnama_id,"Tau aah gelap oleh ruu cipta kerjaTweet Kutipan
Joko Widodo
@jokowi
 · 17 Okt
Selama vaksin dan obatnya belum ada, perisai paling ampuh untuk menghindar dari virus Covid-19 adalah mengenakan masker, menjaga jarak, dan menghindari kerumunan.

Masker melindungi Anda, keluarga, kerabat, dan orang-orang lain. Jangan pernah lalai mengenakannya.",0
@j4ckal0p3,"ประเด็นที่อินโดคือประท้วงกฎหมายแรงงาน ruu cipta kerja อยู่ เป็นกฎหมายที่เอื้อต่อนายทุนและกดขี่ชนชั้นแรงงานมาก ผลกระทบมีทั้งกดค่าแรง ทำงานเกินชั่วโมงที่กำหนด แล้วก็เอาสิทธิการลางานต่างๆออก 
#WhatsHappeningInIndonesia",1
@DaengLalo,"Webinar IKA Unhas Korwil Gorontalo ""Omnibus Law RUU Cipta Kerja: Strategi, Implementasi dan Implikasi"" Sabtu, 17 Oktober 2020",1
@nurfadil89,"*Hadirilah!*
 *DISKUSI AKTUAL* 
*Telaah Kritis UU Omnibus Law Cipta Kerja dan Solusi Islam*
_Minggu, 18 Oktober 2020_

Pengesahan Omnibus Law RUU Cipta Kerja pada Senin 5 Oktober lalu mendapat penolakan dari berbagai elemen masyarakat, dalam bentuk demonstrasi massa",1
@Tijenhabeahan1,"Membalas 
@Rudy47013057
 dan 
@CNNIndonesiaIni bukan asumsi tapi nyatanya 99 % yg protes gak tau isinya, sebagai masyarakat kan bingung liat yg protes gk tau isinya, ruu gk semua isin ya buruk, untuk cipta kerja kok di pandemi ini, kalo mau elegan bahas dong mana yg perlu di uji materi, banyak ko tokoh yg dukung uji ke mk",0
@tjhinfar21,"7. Dibentuk Panja 

Badan legislasi DPR RI , DPD RI dan Pemerintah melakukan rapat perdana utk membahas RUU Cipta kerja pada tgl 14 April 2020 dan membentuk panitia kerja (Panja) RUU Cipta Kerja 

Jadi semua tahapan sudah sesuai prosedur

Waspada Korona
#CiptaKerjaBangunBangsa",1
@tjhinfar21,"6. Konsultasi Publik dengar pendapat

Sebelum disahkan RUU Cipta Kerja terlebih dahulu didiskusikan kembali diruang publik 
Dengan menyerap aspirasi masyarakat dari berbagai kalangan baik akademisi maupun pemangku kepentingan

Waspada Korona
#CiptaKerjaBangunBangsa",1
@tjhinfar21,"5. Diajukan ke DPR RI utk bahas

Menko Perekonomian  bersama Menteri terkait menyerahkan surat Presiden dan naskah RUU Cipta Kerja kepada ketua DPR dan wakil ketua DPR RI tgl 12 Feb 2020
@DPR_RI
Waspada Korona
#CiptaKerjaBangunBangsa",1
@tjhinfar21,"4. RUU Cipta kerja ditetapkan sebagai prolegnas prioritas 2020

DPR RI menetapkan RUU Cipta Kerja sebagai Program Legislasi Nasional
Prioritas tahun 2020 di Rapat Paripurna 22 Januari 2020

Waspada Korona
#CiptaKerjaBangunBangsa",1
@tjhinfar21,"3.Menyampaikan ke Presiden

Setelah semua naskah akademisi dan RUU Cipta kerja di drafting maka draft tersebut diserahkan ke Presiden 
Dan masuk tahap finalisasi per tgl 15 Januari 2020

Waspada Korona
#CiptaKerjaBangunBangsa",1
@Kantahpadang,"#Repost 
@atr_bpn
 

Halo #SobATRBPN prosedur dan Program Legislasi Nasional (Prolegnas) dan pembahasan RUU Cipta Kerja di DPR RI telah ditaati oleh DPR RI, DPD RI, dan Pemerintah.

#OmnibusLawTaatProsedur 
#UUCiptaKerja",1
@Kantahpadang,"3. RUU Cipta Kerja ditetapkan sebagai Prolegnas Prioritas Tahun 2020

#OmnibusLawTaatProsedur 
#UUCiptaKerja",1
@Rerebaper,"Tak ada yang direnggut dari pihak pekerja dari tercipta nya RUU cipta kerja, yang perlu kita waspadai ancaman intelijen asing yang ingin memecah belah bangsa kita dan mengambil sumber daya alam kita
#CiptaKerjaBangunBangsaUU Cipta Kerja Tidak Merampas Tanah Rakyat : Okezone Economy
Pengadaan tanah untuk kepentingan umum dalam pasal 121 UU Cipta Kerja sama sekali tidak mengubah makna dan cara penguasaan - Property - okezone economy
economy.okezone.com",1
@AdeliaFaraa,"Negara mana di bumi ini yang ingin membuat sengsara rakyatnya jika ada berarti pemerintahannya ga ada AKHLAK. Dalam RUU cipta kerja banyak manfaat bagi rakyat  #CiptaKerjaBangunBangsaKekhawatiran UU Cipta Kerja Sengsarakan Rakyat Dinilai Sangat Tidak Mendasar
Kekhawatiran UU Cipta Kerja menyengsarakan rakyat sangat absurd, tidak memiliki justifikasi filosofis, yuridis, dan sosiologis.
jpnn.com",1
@AnggreiniMelly,"RUU cipta Kerja memberikan banyak dampak positif untuk meningkatkan kesejahteraan masyarakat

Waspada Korona
#CiptaKerjaBangunBangsa",1
@WulanWulandra,Digital kita maju guys adanya RUU Cipta Kerja. Simak nih!,1
@mediablitar,"Usai Disahkan, Bank Dunia Dukung Pelaksanaan RUU Cipta Kerja di IndonesiaUsai Disahkan, Bank Dunia Dukung Pelaksanaan RUU Cipta Kerja di Indonesia - Media Blitar
Presiden Joko Widodo (Jokowi) mengutip pernyataan Bank Dunia atas diterbitkannya Omnibus Law RUU Cipta Kerja di Indonesia.
mediablitar.pikiran-rakyat.com",1
@AlanMamangkey,"#omnibuslaw #WhatsHappeningInIndonesia #gatalselangkangan #jeketiselcaday #whatishappeninginthailand #AnwarIn #NEETResult2020 #ruuciptakerja 
#parisbeheading #Paris",1
@_Tita13_,"Dirinya mengaku sudah mengajak bicara perwakilan buruh selama pengerjaan RUU Cipta Kerja yang kini telah disahkan oleh DPR RI. Waspada Korona
#CiptaKerjaBangunBangsa",1
@helenqianzy3,"Omnibus Law RUU Cipta Kerja justru akan berdampak positif.
Waspada Korona
#CiptaKerjaBangunBangsaKekhawatiran UU Cipta Kerja Sengsarakan Rakyat Dinilai Sangat Tidak Mendasar
Kekhawatiran UU Cipta Kerja menyengsarakan rakyat sangat absurd, tidak memiliki justifikasi filosofis, yuridis, dan sosiologis.
jpnn.com",1
@silentreadeer,"#CiptaKerjaBangunBangsa

1. Sejak Omnibus Law UU Cipta Kerja dibahas, banyak pihak yg menolak RUU tsb krn dinilai merugikan masyarakat khususnya buruh...

Faktanya UU Ciptaker ini banyak sekali pasal"" yg menguntungkan buruh.. 

Waspada KoronaSoal UU Cipta Kerja, Luhut: Tidak Ada dalam Omnibus Law yang Merugikan Rakyat - Sonora.id
Sejak Omnibus Law dibahas, banyak pihak lapisan masyarakat yang menolak RUU tersebut karena dinilai merugikan masyarakat
sonora.id",1
@eduandoo,"Dlm pasal 79 RUU Cipta Kerja pengusaha wajib memberikan cuti panjang yg diatur dlm perjanjian kerja, peraturan perusahaan, atau perjanjian kerja bersama!

#CiptaKerjaBangunBangsa",1
@Takarina07,"Kabar bohong atau hoaks (hoax) mengenai omnibus law Rancangan Undang-Undang (RUU) Cipta Kerja yang telah disahkan menjadi undang-undang dalam rapat paripurna DPR ramai beredar di masyarakat. 
https://inews.id/news/nasional/beredar-hoaks-omnibus-law-uu-cipta-kerja-ini-faktanya?page=all…
Waspada Korona
#CiptaKerjaBangunBangsa",0
@Papuakuindo,RUU Cipta Kerja sebagai terobosan hukum yang nantinya dapat memudahkan disemua sektor dan bidang untuk melakukan pekerjaannya. Pada akhirnya gagasan Omnibus Law diwujudkan pada RUU Cipta Kerja yang mempunyai tujuan untuk memudahkan penciptaan lapangan kerja.,1
@polsek_dolok,Bhabinkamtibmas Aipda W. Sihombing menyerahkan buku *meluruskan berita hoax RUU cipta kerja* kepada manager Bpk Akiem guna untuk di perbanyak dan diberikan kepada karyawan buruhnya satu persatu,1
@polsek_dolok,Bhabinkamtibmas Aipda W. Sihombing menyerahkan buku *meluruskan berita hoax RUU cipta kerja* kepada Amin Bunhok selaku pengawas lapangan guna untuk di di teruskan  kepada pimpinan perusahaan untuk di perbanyak dan di bagikan satu persatu kepada karyawan/buruh.,1
@Papuakuindo,#dukungomnibuslaw #ruuciptakerja #UUCiptaKerja,1
@HendriS15616663,"Membalas 
@ganjarpranowo
 @PerekonomianRI
  dan 6 lainnyaPerlu sosialisasi Pak  isi dari RUU cipta kerja supaya menghindari pelanggaran di dunia kerja nanti. Kami rakyat kecil butuh pekerjaan blm tahu isi asli RUU tsb dan supaya nanti saat kmi dpt pekerjaan tidak dibohongi perusahaan dg alasan RUU hoax",0
@kantah_atam,"Hai #sobatATR/BPN, Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional (ATR/BPN) tengah menggodok rancangan undang-undang (RUU) Cipta Kerja khususnya dalam klaster pengadaan tanah. Menurut Dirjen Pengadaan Tanah Kementerian ATR/BPN Arie Yuriwin...https://instagram.com/p/CGXbWfOshYC/?igshid=9pkgah1z6g6d…",1
@abdillahfadhlan,"Membalas 
@qissinthyaGa bisa login ya ? Td ktanya mah sdg maintenance, sama sy juga ga bisa login.",1
@yawdahlaah,"Membalas 
@sbyfessyo opo se maksud e, pengesahan ruu ciptakerja ke demo terhadap ruu ciptakerja???

pengesahan ruu cipta >> demo >> ruu ciptakerja

hah??",0
@JhonSaheb1,"Membalas 
@KotoTrino
 dan 
@Dennysiregar7Baca....2 di berita lain kok melintir fitnah lagi orang kenyataan saya juga heran awal membaca berita gatot memuji ruu cipta kerja.. Makanya isi kuota jng numpang di warkop free wifi modal kopi secangkir rp 3000 ..",0
@mantaneraisa,"Membalas 
@Telkomselcek dm",1
@mantaneraisa,"@Telkomsel
 monitor",1
@mantaneraisa,"Membalas 
@PecintaGethukkoe ngakuni endi?",1
@bapas1jakbar,"Penyusunan awal substansi RUU Cipta Kerja telah dilakukan pada level kebijakan, yaitu pada sidang kabinet/rapat terbatas kabinet, rapat koordinasi, dan rapat di level teknis kementerian/lembaga. Simak utas berikut utk selengkapnya... Tweet Kutipan
#KamiPasti
@Kemenkumham_RI
 · 15 Okt
#SahabatPengayoman, sekarang lagi rame nih ya bahas Penyusunan RUU Cipta Kerja. Kalian tau ngga, kalo penyusunan RUU ini telah melalui proses yang panjang lho. Coba disimak thread Yomin ini ya

#KumhamPasti
Tampilkan utas ini",1
@mantaneraisa,"Membalas 
@chooliakoh bgtu , kasih tau ketik bintang berapa",1
@_rani1603,"OmnibusLaw RUU Ciptakerja ini disusun sesui dengan janji bapak Jokowi waktu kampanye untuk memangkas birokrasi yg berbelit belit dalam perijinan usaha 
#OmnibusLawPerkuatUMKM",1
@widodosugiman,"Ruang Ngobrol 812

#kreasiakhirpekan #ruuciptakerja #omnibuslaw",1
@mantaneraisa,"Membalas 
@chooliakngentod , itu tp cuma bisa beli 1x doang ya?",1
@retno_setyowat,"OmnibusLaw RUU Cipta kerja menyerhanakan perijinan UMKM sehingga menghilangkan praktek pungli 
#OmnibusLawBasmiKorupsi",1
@RMOLOfficial,"3 Kelompok Pendemo RUU Ciptaker, Yang Terakhir Penumpang Gelap Yang Menjurus Pada Kekerasan https://politik.rmol.id/read/2020/10/17/456972/3-kelompok-pendemo-ruu-ciptaker-yang-terakhir-penumpang-gelap-yang-menjurus-pada-kekerasan… #ruuciptakerja #demoOmnibusLaw3 Kelompok Pendemo RUU Ciptaker, Yang Terakhir Penumpang Gelap Yang Menjurus Pada Kekerasan
Aksi unjuk rasa menolak RUU Cipta Kerja oleh kaum buruh dan mahasiswa sejatinya dijamin undang-undang. Tapi disayangkan, aksi diwarnai kekerasan
politik.rmol.id",0
@wasitoaoe,"Membalas 
@ferriyuupyKon dewe rakyat biasa RUU Cipta kerja yo menyangkut kesejahteraan rakyat, kok kowe muni ngono? Iku ngono gawe masa depanmu sisan. Kon jek enak pak duwek jajan dorong buk duwek spp dorong pak duwek gawe style ku dorong. Lucu!",0
@Baranewsaceh,"Demo Tolak RUU Omnibus Law Cipta Kerja Di Batu Bara Ricuh https://youtu.be/2S6xKJYCnUU lewat 
@YouTubeDemo Tolak RUU Omnibus Law Cipta Kerja Di Batu Bara Ricuh
youtube.com",0
@GestiApr,"Katanya ruu cipta kerja untuk membuka peluang kerja selebar2nya.. tp ini malah diancam sulit dapet kerja. Pdhl pendemo banyak bgt. How?Tweet Kutipan
KOMPAS TV
@KompasTV
 · 16 Okt
Netizen Miris! Pelajar Ikut Demo Terancam Sulit Kerja, Eks Koruptor Boleh Maju Pilkada http://dlvr.it/RjhzjG",0
@wasitoaoe,"Membalas 
@ferriyuupyRUU Cipta kerja seng endi ? Kan dorong jangkep. Nek dorong jangkep kok kesusu disahno? Awak e isok jawab gk opo o kok kesusu disahno?",0
@AGAMnSERE,Sedang membaca RUU cipta kerja.. 100 halaman pertama rasanya masih ok,1
@Rutan_makale,"12. Menteri 
@PerekonomianRI
 menetapkan Tim Koordinasi
Pembahasan dan Konsultasi Publik Substansi Ketenagakerjaan RUU
tentang Cipta Kerja pada 7 Februari 2020 yang dipimpin oleh Sekretaris
@PerekonomianRI
 dan wakil oleh Sekjen 
@KemnakerRI
#KumhamPasti
#OmnibusLawTaatProsedural",1
@Rutan_makale,"11. Badan Legislasi (Baleg) 
@DPR_RI
 dan Pemerintah melakukan rapat
perdana untuk membahas RUU Cipta Kerja pada tanggal 14 April 2020.
Dalam rapat tersebut, Panitia Kerja (Panja) RUU Cipta Kerja resmi
dibentuk
#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",1
@Rutan_makale,"10. Presiden 
@jokowi
 menugaskan menteri 
@PerekonomianRI
@Kemenkumham_RI
 @KemenkeuRI
 @KemnakerRI
 @kemendagri
@KementerianLHK
 @atr_bpn
 @KementerianESDM
 @KemenkopUKM
@KemenPU
 @kementan
 mewakili presiden dalam pembahasan RUU
Cipta Kerja di DPR
#KumhamPasti
#OmnibusLawTaatProsedural",1
