,user_account,tweet,label
1092,@kabarpolitik,"Turn Back Hoax: [SALAH] Video Demonstrasi Buruh Tolak RUU Cipta KerjaTurn Back Hoax: [SALAH] Video Demonstrasi Buruh Tolak RUU Cipta Kerja
Hasil periksa fakta Erviana Hasan (Mahasiswa Universitas Halu Oleo) Faktanya, video yang diunggah adalah video aksi massa yang bertajuk Gerakan #Savebabi yang merupakan bentuk penolakan terkait isu...
kabarpolitik.com",1.0
821,@info_nanggroe,"Dishub Banda Aceh : #KawulaModa, tahukah bahwa pembahasaan RUU Cipta kerja dilakukan sebanyak 64 kali terdiri dari dua kali rapat kerja, 56 kali rapat Panitia Kerja, dan enam kali rapat tim perumus, dan tim sinkronisasi#KawulaModa, tahukah bahwa pembahasaan RUU Cipta kerja dilakukan sebanyak 64 kali terdiri dari dua...
#KawulaModa, tahukah bahwa pembahasaan RUU Cipta kerja dilakukan sebanyak 64 kali terdiri dari dua kali rapat kerja, 56 kali rapat Panitia Kerja, dan enam kali rapat tim perumus, dan tim sinkronisa...
dishub.bandaacehkota.go.id",1.0
1548,@demokrasicoid,"AHY Heran Draf RUU Cipta Kerja Berubah-ubah: Saling Tuding Sebar Hoaks - Follow 
@demokrasicoidAHY Heran Draf RUU Cipta Kerja Berubah-ubah: Saling Tuding Sebar Hoaks
Ketum Demokrat Agus Harimurti Yudhoyono atau AHY menyoroti perubahan jumlah halaman draf UU Cipta Kerja yang terus berubah-ubah sejak masih menjadi RU
demokrasi.co.id",1.0
1438,@anwarachman1,"Kenapa UU Cipta Kerja ribut: rezqinya terganggu, kurang sosialisasi, gak baca RUU, ditafsirkan bukan ahlinya, komentar asal bunyi. Setuju ? 
@cakimiNOW
 @halimiskandarnu
 @DPP_PKB
 @jokowi",0.0
813,@UlyaFahmiUlum,"Pas kampanye punya program kartu pra kerja biar gampang cari kerja, eh pas udh jadi presiden malah bikin RUU cipta kerja. Bukti klo progam nya gagal total haha",0.0
1771,@SinkBadher,Hmm emang ada pasal2 RUU CIPTA KERJA yg merugikan tukang Demo ya kok PEA wiro sableng demo,0.0
294,@LILApama2011,"Akhirnya kabar baik-pun terdengar dengan adanya titik temu antara tim perumus yang terdiri dari serikat buruh dan DPR terkait pembahasan omnibus law RUU Cipta Kerja. Hal tersebut juga mendapatkan apresiasi dari sejumlah pihak.

Kalahkan Pandemi
#RakyatBersamaOmnibusLaw",1.0
712,@Udien_Marbot,"Pembahasan RUU Cipta Kerja dibahas secara konstitusional dan transparan.
Mendengarkan semua elemen masyarakat utamanya kelompok pekerja.
Sehingga hak-hak pekerja dilindungi oleh undang-undang dalam Cipta Kerja.
#OmnibusLawUntungkanBuruh",1.0
1673,@palasara,"AHY: Tidak Adanya Kejelasan Draft Final RUU Cipta Kerja, MembuatBerita Terkini Hari Ini, Merinci dan Mengunci Kemajemukan - kuasakata.com
kuasakata.com - kuasakata.com berita indonesia terbaru dan terupdate ekonomi, politik, budaya, olahraga, internasional, sosok, Cecap, infografis serta video
kuasakata.com",1.0
8,@hiiyyen,"Membalas 
@schfesstrain to busan aja nder, perjuangan melawan ruu cipta kerja eh maksudnya jombi",0.0
1649,@kompascom,"RUU Cipta Kerja tersebut merupakan salah satu cara memulihkan Indonesia yang perekonomiannya terdisrupsi akibat pandemi Covid-19.Wapres: RUU Cipta Kerja Jadi Pertaruhan Kredibilitas Indonesia di Mata Dunia
RUU Cipta Kerja tersebut merupakan salah satu cara memulihkan Indonesia yang perekonomiannya terdisrupsi akibat pandemi Covid-19.
nasional.kompas.com",1.0
207,@SabeIius,"AKUN2 KELOMPOK TENGIL DLM MARAKNYA DEMO RUU CIPTA KERJA MALAH SIBUK SERANG NU 
MRK TIDAK SUKA NU IKUT MENOLAK RUU CIPTA KERJA

MRK MERASA TERSAINGI 

KEBELET JADIKAN GATOT PRESIDEN
@AWEMANY
 @suryadelalu
 @ramlirizal
@panca66
 @ulil
 @SahalAshraf3",0.0
590,@DannyDarussman,"Pada draf RUU Cipta Kerja, pemerintah memberikan kesempatan bekerja sama dengan perguruan tinggi asing untuk meningkatkan kualitas Pendidikan dalam negeri #NyatanyaJadiAnakRumahan #FixOmnibusBaik",1.0
1714,@indahlaeni,"Seiring dengan itu, sebutnya, pemerintah mengajukan RUU Omnibus Law Cipta Kerja yang kini disahkan menjadi undang-undang. Awas Korona #KadrunMakarTunggangiOBL",1.0
480,@EkoFirman15,"Berunding dengan berbagai kalangan pengusaha pekerja bororh  tokoh masyarakat Indonesia udah di bahas sembilan hari. RUU CIPTA KERJA onimboslaw. Arti nya RUU yang dulu di syipel kan dengan nama RUU CIPTA KERJA onimboslaw. Dan situ sangat menjunjung tinggi semua kalanganTweet Kutipan
Selena Gemeziiinn #TerimaJasaSleding
@MalvaSelena
 · 16 Okt
@DPR_RI sdh melakukan pertemuan dgn banyak lapisan masy utk mendengarkan aspirasi terkait klaster2 di UU Cipta Kerja. Pertemuan dgn tokoh masyarakat, guru, pendidikan, kaum pengusaha, kaum buruh, kaum masyarakat dilakukan sampai dengan 89 kali dilakukan.
#OmnibusLawBasmiKorupsi",1.0
1416,@zuumin666,"Membalas 
@antisosialisasi
 @breycoy
 dan 
@kelapabonsai1Memperjuangkan nasib kok ngorbanin warga yg ga tau apa-apa. Otak lu isinya iri dengki, apa-apa salah rezim. 

Gw doa in punya kesibukan gan lu pada, kerjaan atau usaha, biar ga ada waktu buat rusuh2 ga jelas.

Demo nya gw setuju tolak ruu cipta kerja, kalo rusuh nya gw ga setuju",0.0
1462,@Marulitua__,"BIN Sebut Sudah Petakan Dalang Kerusuhan Demo RUU Cipta Kerja 

Kita atas nama rakyat yg waras, meminta kepada pihak aparat keamanan,
Supaya menindak tegas hingga kedalangnya, jgn kasi kendor lg, krn itu akan trs2  terulang 

#KAMITroubleMakerBIN Sebut Sudah Petakan Dalang Kerusuhan Demo RUU Cipta Kerja
Badan Intelijen Negara (BIN) membenarkan pihaknya telah memetakan dalang kerusuhan demo RUU Cipta Kerja.
m.liputan6.com",0.0
1121,@life_interlude,"Membalas 
@tebaksendiridehtempel draft RUU cipta kerja aja ya Bu",1.0
1205,@kabargolkarnews,"Firman Soebagyo, Anggota Panja RUU Cipta Kerja menyatakan bahwa UU Cipta Kerja yang pekan lalu disahkan oleh DPR RI, tidak mengalami perubahan

#OmnibusLawPetaniSejahtera 
#OmnibusLawPetaniSejahteraGolkar Menegaskan Jika RUU Cipta Kerja ini Adalah Satu Satunya UU yang dibahas Secara Terbuka
Anggota Fraksi Golkar DPR RI dari daerah pemilihan Jawa tengah III itu meminta publik untuk mempercayai niat baik dari UU Cipta Kerja. Hal itu pula yang membuat yakin UU ini tak akan mengalami...
kabargolkar.com",1.0
1161,@winsoul64,"BACA ini Guh -->  Ini 10 Kesimpulan Hasil Kajian Komnas HAM atas RUU Cipta Kerja

Download aplikasi http://Kompas.com untuk akses berita lebih mudah dan cepat: 
Android: https://bit.ly/39CkIQ0 
iOS: https://apple.co/2Pa5dFm

Klik untuk baca: https://nasional.kompas.com/read/2020/08/13/22543521/ini-10-kesimpulan-hasil-kajian-komnas-ham-atas-ruu-cipta-kerja…Berita Terkini Hari Ini, Kabar Akurat Terpercaya - Kompas.com
Kompas.com - Berita Indonesia dan Dunia Terkini Hari Ini, Kabar Harian Terbaru Terpercaya Terlengkap Seputar Politik, Ekonomi, Travel, Teknologi, Otomotif, Bola
kompas.com",1.0
474,@collegemenfess,"[cm] Guys, kalo aspirasi kalian  yang kemaren engga ikut demo, tentang RUU cipta kerja itu gimana? Makasiiih",0.0
980,@Hamzah_Saputraa,"Kehadiran Indra Iskandar diterima oleh Deputi Bidang Hukum dan Perundang-Undangan Kemensetneg, Lydia Silvanna Djaman, Rabu (14/10).

Dalam keterangan persnya Indra Iskandar menyampaikan bahwa Draf Final RUU Cipta Kerja telah diserahkan ke Kemensetneg.",1.0
826,@sial_fian,"RUU Cipta Kerja dibuat untuk membuka lapangan kerja, nah ini yang mau kerja nya malah dipersulit. Kumaha?Tweet Kutipan
VICE Indonesia
@VICE_ID
 · 14 Okt
Menurut polisi, rekam jejak SKCK bakal menyulitkan pelajar cari kerja. Solusi buat pelajar: jadi caleg partai. Terpidana korupsi aja bisa kok nyaleg

https://vice.com/id/article/jgxy9x/polisi-ancam-pelajar-ikut-demo-omnibus-law-uu-cipta-kerja-bakal-dicatat-di-skck?utm_source=viceidtw…",0.0
1723,@GendokC,"Membalas 
@ge_je_
 @susipudjiastuti
 dan 
@detikcomgugling mas kerik aja draft Ruu cipta kerja, total halaman 1028",1.0
319,@interludehael,yakali taehyung ngikutin ruu cipta kerja pusing dah lu,0.0
1085,@charliakbar_id,"Membalas 
@BadarSallam_9Demo penolakan RUU Cipta Lapangan Kerja,dar.",0.0
1221,@kemenkopmk,"#SahabatPMK , pada RUU Cipta Kerja bidang pangan dan pertanian yg mengubah UU 18/2012 tentang pangan, terjadi penyempurnaan pasal loh. Hal ini untuk memperkuat kebutuhan pangan dalam negeri. 

#OmnibusLawPetaniSejahteraKementerian Pertanian RI",1.0
1512,@Nataigama,"Kalau memikirkan daerah, Bupati, Gubernur dan semua anggota DPRD Kab dan Prov harusnya menolak RUU Cipta Kerja. Selain pengesahannya cacat, RUU ini juga merampas beberapa kewenangan daerah.

Negara sebesar Indonesia harusnya dikelola secara gotong royong, bukan sentralistik.Tweet Kutipan
Jara_Mbojo
@umaralims
 · 13 Okt
Madura Memanas,  Akhirnya ini hari DPRD Madura MENANDATANGANI PERNYATAAN Tolak UU CILAKA.",0.0
1609,@sendc0de,"Hadirnya RUU cipta kerja yang baru ini sangat #OmnibuslawUntukUMKM 
Membantu sekali dan sangat bermanfaat ",1.0
265,@gigineyz1,"RUU Ciptakerja Harapan Para Buruh
#CiptaKerjaBermanfaat",1.0
1754,@RTPXX_,"UTS agama gue kok kesannya politikal banget ya. Dimintain tanggapan mulai dari RUU HIP, Tap MPR pembubaran PKI, sampe UU Cipta Kerja. Like dude... what the hell??!",0.0
948,@03__nakula,"Presiden menyampaikan RUU cipta kerja kepada ketua DPR RI melalui surat presiden. 

Menko perekonomiannya 
@airlangga_hrt
 menyampaikan surat presiden ke ketus DPR RI. 

Kemudian DPR RI bersama pemerintah adakan konsultasi publik yang diikuti masyarakat.

#OmnibusLawTaatProsedural",1.0
1148,@AnandaResti,"Yang kontra disebut termakan hoax, sedangkan naskah RUU Cipta Kerja yg disahkan saat paripurna berbeda dengan RUU Ciptaker yg diserahkan ke Presiden per HARI INI!!. Pecipta hoax sesungguhnya adalah pemerintah!! #MataNajwaCiptaKerjaManaFaktaManaDusta #MataNajwa",0.0
428,@WulanWulandra,Digital kita maju guys adanya RUU Cipta Kerja. Simak nih!,1.0
115,@IrnaThalita,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. Komisioner Komnas Perempuan, Bahrul Fuad menilai bahwa kondisi tersebut bisa muncul dari pasal-pasal y",0.0
1746,@AriantiDimar,"Dalam aksinya, mereka ingin menyampaikan penolakan terhadap RUU Cipta Kerja yang disetujui DPR.",1.0
393,@Tijenhabeahan1,"Membalas 
@sichhiray1010
 @Stevano_Itong
 dan 
@CNNIndonesiaYang lucu yang ajak debat bukan detailnya subtansi isi RUU om, debatnya langsung pembatalan RUU, rasanya seburuknya manusia gk mngkin dong mau hancurkan negara,ditelah dong isi RUU pasal mana yg menyesatkan, karena sebagian untuk mempermudah cipta kerja,",1.0
211,@RahmaFalya,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. Komisioner Komnas Perempuan, Bahrul Fuad menilai bahwa...
Selengkapnya, simak di channel youtube MMC.",0.0
582,@kanim_sibolga,"4. Pada 27 Januari 2020, Menteri 
@perekonomianri
 menyampaikan draft RUU Cipta Lapangan Kerja dan naskah akademik yang menyertainya kepada Presiden 
@jokowi
 melalui surat nomor: PH.2.1-15/M.EKON/01/2020. Kemudian Presiden 
@jokowi",1.0
1145,@EkoFirman15,"Dalang perusahaan demo RUU CIPTA KERJA. Ada seorang oknum yang kepingin jadi pemimpin negara. Tetapi apa isi misi visi Nya . sangat jelek negara mau di buat hancurkan. Fakta fakta boleh di beberkan di #DemonstranAtauPerusuhBANG DENNY TERBUKTI HANDAL
BONGKARR KAITAN DP 500 JT ""NETIZEN KAGET""
Salah seorang pegiat media sosial, Denny Siregar mencoba memetakan kekuatan dibalik kerusuhan demo penolakan RUU. Setelah Cikeas berhasil dikuliti akun digee...
youtube.com",1.0
583,@kanim_sibolga,"2. kabinet, rapat koordinasi, dan rapat di level teknis kementerian/lembaga. Secara resmi, Menteri 
@perekonomianri
 telah menetapkan Panitia Antar Kementerian dan/atau Antar NonKementerian dalam Penyusunan RUU tentang Cipta Lapangan Kerja pada tanggal 23 Oktober 2019. Pembahasan",1.0
940,@AthayaHayya,"Seluruh proses pembahasan RUU Cipta Kerja dilaksanakan secara transparan & terbuka dg melibatkan seluruh pihak dan pemangku kepentingan utkmenyusun draft RUU tsb.
#OmnibusLawTaatProsedural

Berikut Tahapan Penyusunan UU Cipta Kerja :",1.0
561,@M_Katjasungkana,"Membalas 
@susipudjiastutiSebaiknya suara yg anti thdp RUU Cipta Kerja didengar, direspon,dipertimbangkan utk diperbaiki bl scr filosofis sj sdh tdk memuat tujuan utk menyejahterakan rakyat,khususnya buruh dan calon pekerja.Bertujuan utk mencetak wirausaha dan memangkas birokrasi itu perlu dipertahankan.",1.0
139,@yusuf_dumdum,"Sejak awal kalau begini kan enak. Semua itu berawal dari komunikasi. Pemerintah dalam hal ini kementrian terkait ayo perbaiki komunikasinya.

Bukankah banyak jubir? Ruu Cipta kerja kan tujuannya mulia, tapi gegara ada banyak hoax jd banyak yg tersesat!Susun PP UU Cipta Kerja, Istana Akan Tampung Masukan NU dan Muhammadiyah Halaman all - Kompas.com
Pemerintah menjaring masukan dari seluruh pemangku kepentingan terhadap UU Cipta Kerja dalam menyusun peraturan turunan UU Cipta Kerja. Halaman all
nasional.kompas.com",1.0
1208,@akuikieko,"@kemkominfo
 : Sejak awal Pemerintah menyampaikan RUU Cipta Kerja pada 14 Februari 2020, naskah sudah bisa diakses di laman resmi https://ekon.go.id/info-sektoral/15/6/dokumen-ruu-cipta-kerja…

#OmnibusLawTransparan
#UntukEkonomiIndonesia",1.0
301,@Eunaasdod,"langkah DPR yang menerima masukan dari serikat Buruh terkait RUU Cipta Kerja adalah satu langkah maju dalam pembahasan payung hukum sapu jagat tersebut.
Kalahkan Pandemi
#RakyatBersamaOmnibusLaw",1.0
927,@_andre_smart,"#OmnibusLawTaatProsedural
Asli sesuai prosedural , saat pembahasan RUU Cipta kerja , dewan juga minta masukan dri rakyat sipil dan akademi serta pengusaha kecil",1.0
1168,@monologis_id,"Pjs.Bupati Pesisir Barat, Achmad Chrisna Putra memimpin kegiatan Video Confrence (Vicon) penjelasan tentang Rancangan Undang-Undang (RUU) Cipta Kerja oleh Menteri Dalam Negeri (Mendagri), Tito Karnavian.Pjs.Bupati Pesisir Barat Simak Penjelasan RUU Cipta Kerja dari Mendagri
PESISIR BARAT - Pjs.Bupati Pesisir Barat, Lampung, Achmad Chrisna Putra memimpin kegiatan Video Confrence (Vicon) penjelasan tentang Rancangan Undang-Undang...
monologis.id",1.0
1705,@LILApama2011,"Omnibus law Rancangan Undang-Undang (RUU) Cipta Kerja resmi disahkan DPR menjadi Undang-Undang (UU) pada rapat paripurna, Senin (5/10/2020). 

Awas Korona #KadrunMakarTunggangiOBL",1.0
1587,@bogemaylav,"oh mngkin uu ciptakerja konsepny ky sidang skripsi kali y. pas sidang yg dikirim skripsi blm final bgt (baca: draft ruu) trs di cecer dosen penguji (baca: demo buruh/mhsswa) hbs itu revisi trs wisuda deh (1035
812). gda ceritanya ditarik atau batal sarjana kan /akhrnya PASTI SAH",1.0
1253,@PribumiAsli8,"Membalas 
@Gerindra2024 Gerindra akan merosot, karena tidak ada dari pihak Partai yg ikut menyuarakan penolakan RUU Ciptakerja. Ttd: Wongcilik",1.0
79,@RusliPrasetyo,"Membalas 
@skullcmdr
 @CCICPolri
  dan 15 lainnyaSaya lebih mempertanyakan kinerja 
@KPAI_official
 & 
@KomnasHAM
  Apa pendemo yg ditangkap karena merusuh saat aksi tolak Omnibus Law & RUU Cipta Kerja lebih bernilai dibandingkan kasus (maaf) PEMERK0SAAN?

Mungkin para anggota KPAI & Komnas HAM tidak lahir dari seorang wanita ya?",0.0
1710,@InfokomPMK,"Halo, Sobatkom! Beberapa waktu lalu muncul gelombang protes terhadap RUU Cipta Kerja. Banyak juga hoaks yang beredar tentang ketentuan dalam RUU ini, di antaranya mengenai upah minimum, cuti, outsourcing, dan jam kerja.
#RUUCiptaKerja
#omnibuslaw",1.0
270,@seruanhl,"KALANGAN BURUH MENDUKUNG OMNIBUS LAW CIPTA KERJA

Kabiro Humas Kementerian Tenaga Kerja (Kemnaker) R. Soes Hindharno menyatakan, RUU Omnibus Law Cipta Kerja dibuat krn perizinan yg ada di Indonesia ini sangat rumit dan berbelit-belit.

Kalahkan Pandemi #RakyatBersamaOmnibusLaw",1.0
1293,@oanggieo,"Membalas 
@RaeMandelaTapi kak, kantor yang ngegunain ""cuti hamil"" sebelum adanya ruu cipta kerja pun sebenernya hanya segelintir loh kak ",1.0
588,@pujiningsihaja,"Membalas 
@tonykojansow
 dan 
@PolhukamRILawan korupsi dengan RUU Cipta Kerja #OmnibusLawBasmiKorupsi",1.0
277,@Sifa_sifa8,"Omnibus Law RUU Ciptakerja yang sebelumnya mendapat pertentangan kini mulai mendapatkan titik terang. | Kalahkan Pandemi
#RakyatBersamaOmnibusLaw",1.0
1149,@SinkBadher,"Oposisi yg teriak Jokowi sudah baca RUU cipta kerja sebenarnya punya otak kagak sih kyak 
@MardaniAliSera
 
Jangankan cm baca n paham orang pencetusnya beliu kok suruh baca,nih orang gobloknya kebablasan 
 

https://kabar24.bisnis.com/read/20201007/15/1301727/menolak-lupa-jokowi-pencetus-omnibus-law-uu-cipta-kerja-ini-buktinya…",0.0
189,@Rezadebak,"masalah regulasi dan investasi coba diselesaikan melalui RUU Cipta Kerja.
#PercayaCiptaKerjaDari 
kirunerssby",1.0
246,@andyydepp,"Membalas 
@wolfkillkadrun
 @donie_bkt
  dan 3 lainnyaRUU cipta kerja diinisiasi pemerintah melalui usulan presiden kepada DPR",0.0
1320,@LantasResSiak,"Giat Patroli antisipasi unras dalam penolakan RUU Omnibus Law Cipta Kerja terhadap Persoroan Terbatas di Wilayah Hukum Polres Siak 
@HumasPoldaRiau
 @RTMCRiau
 @irsmm_id
 @LantasPoldaRiau
 @LantasResSiak",1.0
525,@hwcenery,"Menteri Koordinator Bidang Perekonomian Airlangga Hartarto mengatakan, Rancangan Undang-Undang (RUU) Cipta Kerja akan bermanfaat besar untuk mendorong pemulihan ekonomi nasional dan membawa Indonesia memasuki era baru perekonomian global. #OmnibusLawBuruhSejahtera",1.0
293,@LILApama2011,"Nurjaman mengapresiasi bahwa langkah DPR yang menerima masukan dari serikat Buruh terkait RUU Cipta Kerja adalah satu langkah maju dalam pembahasan payung hukum sapu jagat tersebut.

Kalahkan Pandemi
#RakyatBersamaOmnibusLaw",1.0
315,@argayudhistirap,"Prinsip pasar bebas itu sudah banyak dilaksanakan sama korporasi2 kecil-sedang bahkan sebelum adanya RUU Cipta Kerja. 

Garis besarnya, seorang pekerja ga akan dihargai lebih kalau misalkan dengan keluarnya pekerja tersebut, perusahaan akan dengan mudah mencari pengganti.",1.0
173,@bemfemaipb,"RUU Cipta Kerja yang disahkan secara mendadak pada Senin, 5 Oktober 2020 atas usulan pemerintah dan DPR RI menciptakan amarah rakyat diseluruh penjuru negeri sebab RUU Cipta Kerja merampas hak-hak rakyat dan menutup akses masyarakat akan kesejahteraan.",0.0
523,@hwcenery,"Rektor Universitas Padjadjaran Rina Indiastuti menilai, Rancangan Undang-Undang (RUU) Cipta Kerja mampu menjawab segala kebutuhan sektor ekonomi di tengah pandemi Covid-19.  #OmnibusLawBuruhSejahtera",1.0
360,@___Dande___,"Skandal DPR dan Pemerintah Jokowi Mengesahkan RUU Cipta Kerja - http://Tirto.ID https://tirto.id/f5UX?utm_source=Twitter&utm_medium=Share…Tirto.ID - Jernih Mengalir Mencerahkan
Media online terkini. Menyajikan tulisan dan infografik berita nasional dan internasional serta analisis berdasarkan fakta dan data.
tirto.id",1.0
1741,@KokoMoscow,"Faktanya, pesangon dan umr masih ada di RUU cipta kerja
#KadrunMakarTunggangiOBL",1.0
1739,@KemnakerRI,"Ibu Ida menegaskan sejak dimulai pembahasan sejak 20 April hingga disahkan menjadi UU pada 5 Oktober 2020 lalu, proses penyusunan RUU Cipta Kerja melibatkan unsur pekerja/buruh yang diwakili SP/SB, Pengusaha, Kementerian/Lembaga, Akademisi, dan lembaga lain seperti 
@IndonesiaILO",1.0
551,@IGJ2012,"Tuntutan WTO Dikabulkan lewat RUU Cipta Kerja, Kedaulatan Pangan Tergerus

Sjumlah pasal dlm sjumlah undang2 yg mmprioritas produksi pangan dlm negeri dhapus di dlm RUU Cipta Kerja

https://facebook.com/permalink.php?story_fbid=5228152270543988&id=226602074032391…

#haripangan2020  #SudahiFTA #NoWTO #TolakOmnibusLaw #Mositidakpercaya",0.0
1363,@okilsii,"DPR membahas RUU Cipta Kerja secara hati-hati, transparan, terbuka. #OmnibusLawTransparan
Sip https://pic.twitter.com/NhfR1WO4fg",1.0
60,@ZuraZuraidah1,"rapat larut malam saat weekend demi sahnya RUU Cilaka, hanya mengecek secara acak draft final UU Cipta Kerja. Astaghfirullah!! Tonton faktanya dlm video di channel YouTube MMC
#IngatAllahMahaAdil 
#MuslimahWajibDakwahKhilafah 
#DakwahKhilafahDakwahIslam 
#IslamRahmatanLilAlamin",0.0
70,@Albanta03330899,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya? | Serba-serbi MMC

Astaghfirullah!! Tonton fakta selengkapnya dalam video ini.

https://youtu.be/DZmnBOZptuA

Jangan lupa share seluas-luasnya Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0.0
1448,@Sindyi15,"Serikat Buruh Mendukung Omnibus Law RUU Cipta Kerja #SilentMajorityDukungOBLSerikat Buruh Mendukung Omnibus Law RUU Cipta Kerja
Oleh : Muhammad Zaki )* Omnibus law RUU Cipta Kerja tak lagi jadi polemik karena serikat buruh akhirnya menyetujuinya, walau dengan beberapa syarat. Mereka akhirnya sadar bahwa RUU ini bermanfaat dan...
klikwarta.com",1.0
