,user_account,tweet,label,tweet_clean,tweet_token,tf_dict
482,@YudhaNWSumirat,"Membalas 
@FerdinandHaean3Bang hubungannya RUU Cipta Kerja dengan para PEA 212 wiro sableng dan lasekar 
@WagimanDeep212
 apaan bang ?",1,balas hubung rancang undang undang cipta kerja bodoh wiro sableng laskar bang,"['balas', 'hubung', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'bodoh', 'wiro', 'sableng', 'laskar', 'bang']","{'balas': 1, 'hubung': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'bodoh': 1, 'wiro': 1, 'sableng': 1, 'laskar': 1, 'bang': 1}"
1010,@honeypeacha,"yg kemaren ngasi penjelasan tentang ruu cipta kerja liat dong, ada tugas anj :')",0,kemarin kasih jelas rancang undang undang cipta kerja lihat tugas anjing,"['kemarin', 'kasih', 'jelas', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'lihat', 'tugas', 'anjing']","{'kemarin': 1, 'kasih': 1, 'jelas': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'lihat': 1, 'tugas': 1, 'anjing': 1}"
200,@AchFath,"Dijawab tuntas bagaimana perjalanan sikap PKS terhadap RUU Cipta Kerja.
Semoga tidak ada lagi berita hoax tentang PKS terkait ini https://instagram.com/p/CGfUYopFyda/?igshid=1rl2sm4o62alt…",1,tuntas jalan sikap pks rancang undang undang cipta kerja moga berita hoax pks kait,"['tuntas', 'jalan', 'sikap', 'pks', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'moga', 'berita', 'hoax', 'pks', 'kait']","{'tuntas': 1, 'jalan': 1, 'sikap': 1, 'pks': 2, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'moga': 1, 'berita': 1, 'hoax': 1, 'kait': 1}"
1458,@gp_bambang,"Membalas 
@yosgabe4N
 dan 
@ridwankamilKok gubernur menyampaikan aspirasi buat rakyatnya aja g boleh?Ernest pendukung Jokowi tapi masalah ruu cipta kerja dia berseberangan salah ya dikritik g usah buta dan malah bikin comen ""udah baca belum"" Typical buzzer pemerintah padahal sendirinya cuman baca beberapa poin Saja",0,balas gubernur aspirasi rakyat g ernest dukung jokowi rancang undang undang cipta kerja berangan salah ya kritik g buta bikin komentar baca terima kasih buzzer perintah cuman baca poin,"['balas', 'gubernur', 'aspirasi', 'rakyat', 'g', 'ernest', 'dukung', 'jokowi', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'berangan', 'salah', 'ya', 'kritik', 'g', 'buta', 'bikin', 'komentar', 'baca', 'terima', 'kasih', 'buzzer', 'perintah', 'cuman', 'baca', 'poin']","{'balas': 1, 'gubernur': 1, 'aspirasi': 1, 'rakyat': 1, 'g': 2, 'ernest': 1, 'dukung': 1, 'jokowi': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'berangan': 1, 'salah': 1, 'ya': 1, 'kritik': 1, 'buta': 1, 'bikin': 1, 'komentar': 1, 'baca': 2, 'terima': 1, 'kasih': 1, 'buzzer': 1, 'perintah': 1, 'cuman': 1, 'poin': 1}"
7,@bataranews_com,"Ketua KSBSI Kalbar, Suherman dalam menyampaikan aspirasinya mengatakan, pihaknya menolak RUU Cipta Kerja disahkannya menjadi Undang-undang karena dinilai tidak pro buruh atau rakyat.
https://bataranews.com/aliansi-buruh-kalbar-demo-tolak-uu-cipta-kerja-di-gedung-dprd.html…",0,ketua ksbsi kalimantan barat suherman aspirasi tolak rancang undang undang cipta kerja sah undang undang nilai pro buruh rakyat,"['ketua', 'ksbsi', 'kalimantan', 'barat', 'suherman', 'aspirasi', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'sah', 'undang', 'undang', 'nilai', 'pro', 'buruh', 'rakyat']","{'ketua': 1, 'ksbsi': 1, 'kalimantan': 1, 'barat': 1, 'suherman': 1, 'aspirasi': 1, 'tolak': 1, 'rancang': 1, 'undang': 4, 'cipta': 1, 'kerja': 1, 'sah': 1, 'nilai': 1, 'pro': 1, 'buruh': 1, 'rakyat': 1}"
1719,@RusliPrasetyo,"Membalas 
@skullcmdr
 @CCICPolri
  dan 15 lainnyaSaya lebih mempertanyakan kinerja 
@KPAI_official
 & 
@KomnasHAM
  Apa pendemo yg ditangkap karena merusuh saat aksi tolak Omnibus Law & RUU Cipta Kerja lebih bernilai dibandingkan kasus (maaf) PEMERK0SAAN?

Mungkin para anggota KPAI & Komnas HAM tidak lahir dari seorang wanita ya?",0,balas kerja demo tangkap rusuh aksi tolak omnibus law rancang undang undang cipta kerja nila banding maaf anggota kpai komnas hak asai manusia lahir wanita ya,"['balas', 'kerja', 'demo', 'tangkap', 'rusuh', 'aksi', 'tolak', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'nila', 'banding', 'maaf', 'anggota', 'kpai', 'komnas', 'hak', 'asai', 'manusia', 'lahir', 'wanita', 'ya']","{'balas': 1, 'kerja': 2, 'demo': 1, 'tangkap': 1, 'rusuh': 1, 'aksi': 1, 'tolak': 1, 'omnibus': 1, 'law': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'nila': 1, 'banding': 1, 'maaf': 1, 'anggota': 1, 'kpai': 1, 'komnas': 1, 'hak': 1, 'asai': 1, 'manusia': 1, 'lahir': 1, 'wanita': 1, 'ya': 1}"
61,@AdeliaFaraa,"Negara mana di bumi ini yang ingin membuat sengsara rakyatnya jika ada berarti pemerintahannya ga ada AKHLAK. Dalam RUU cipta kerja banyak manfaat bagi rakyat  #CiptaKerjaBangunBangsaKekhawatiran UU Cipta Kerja Sengsarakan Rakyat Dinilai Sangat Tidak Mendasar
Kekhawatiran UU Cipta Kerja menyengsarakan rakyat sangat absurd, tidak memiliki justifikasi filosofis, yuridis, dan sosiologis.
jpnn.com",1,negara bumi sengsara rakyat perintah akhlak rancang undang undang cipta kerja manfaat rakyat undang undang cipta kerja sengsara rakyat nilai dasar khawatir undang undang cipta kerja sengsara rakyat absurd milik justifikasi filosofis yuridis sosiologis,"['negara', 'bumi', 'sengsara', 'rakyat', 'perintah', 'akhlak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'manfaat', 'rakyat', 'undang', 'undang', 'cipta', 'kerja', 'sengsara', 'rakyat', 'nilai', 'dasar', 'khawatir', 'undang', 'undang', 'cipta', 'kerja', 'sengsara', 'rakyat', 'absurd', 'milik', 'justifikasi', 'filosofis', 'yuridis', 'sosiologis']","{'negara': 1, 'bumi': 1, 'sengsara': 3, 'rakyat': 4, 'perintah': 1, 'akhlak': 1, 'rancang': 1, 'undang': 6, 'cipta': 3, 'kerja': 3, 'manfaat': 1, 'nilai': 1, 'dasar': 1, 'khawatir': 1, 'absurd': 1, 'milik': 1, 'justifikasi': 1, 'filosofis': 1, 'yuridis': 1, 'sosiologis': 1}"
276,@evelyngunardi,"Kucing Ikut Amankan Demo RUU Cipta Kerja, Warganet: Gemoy Banget
 https://demakpos.com/kucing-ikut-amankan-demo-ruu-cipta-kerja-warganet-gemoy-banget/… via 
@Demak
 PosKucing Ikut Amankan Demo RUU Cipta Kerja, Warganet: Gemoy Banget - Demak Pos
Berita terbaru seputar jawa tengah paling update
demakpos.com",1,kucing aman demo rancang undang undang cipta kerja warganet gemas banget,"['kucing', 'aman', 'demo', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'warganet', 'gemas', 'banget']","{'kucing': 1, 'aman': 1, 'demo': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'warganet': 1, 'gemas': 1, 'banget': 1}"
690,@RicKY_KCh,"Temuan LP3ES: Akun Buzzer Dominasi Peta Percakapan Pendukung UU CIpta Kerja.Aktor yang dominan pada klaster kontra RUU Cipta Kerja adalah : Pukat UGM. Kemudian media massa, politikus Demokrat Agus Harimurti Yudhoyono, dan politikus PKS Hidayat Nur Wahid.Temuan LP3ES: Akun Buzzer Dominasi Peta Percakapan Pendukung UU CIpta Kerja
LP3ES mengatakan akun pendengung atau buzzer mendominasi peta percakapan pada klaster partai politik pendukung UU Cipta kerja.
nasional.tempo.co",0,temu akun buzzer dominasi peta cakap dukung undang undang cipta kerja aktor dominan kluster kontra rancang undang undang cipta kerja pukat ugm media politikus demokrat agus harimurti yudhoyono politikus pks hidayat nur wahid temu akun buzzer dominasi peta cakap dukung undang undang cipta kerja akun dengung buzzer dominasi peta cakap kluster partai politik dukung undang undang cipta kerja nasional tempo,"['temu', 'akun', 'buzzer', 'dominasi', 'peta', 'cakap', 'dukung', 'undang', 'undang', 'cipta', 'kerja', 'aktor', 'dominan', 'kluster', 'kontra', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'pukat', 'ugm', 'media', 'politikus', 'demokrat', 'agus', 'harimurti', 'yudhoyono', 'politikus', 'pks', 'hidayat', 'nur', 'wahid', 'temu', 'akun', 'buzzer', 'dominasi', 'peta', 'cakap', 'dukung', 'undang', 'undang', 'cipta', 'kerja', 'akun', 'dengung', 'buzzer', 'dominasi', 'peta', 'cakap', 'kluster', 'partai', 'politik', 'dukung', 'undang', 'undang', 'cipta', 'kerja', 'nasional', 'tempo']","{'temu': 2, 'akun': 3, 'buzzer': 3, 'dominasi': 3, 'peta': 3, 'cakap': 3, 'dukung': 3, 'undang': 8, 'cipta': 4, 'kerja': 4, 'aktor': 1, 'dominan': 1, 'kluster': 2, 'kontra': 1, 'rancang': 1, 'pukat': 1, 'ugm': 1, 'media': 1, 'politikus': 2, 'demokrat': 1, 'agus': 1, 'harimurti': 1, 'yudhoyono': 1, 'pks': 1, 'hidayat': 1, 'nur': 1, 'wahid': 1, 'dengung': 1, 'partai': 1, 'politik': 1, 'nasional': 1, 'tempo': 1}"
1245,@indra_moelyono,"Membalas 
@hnurwahid
 dan 
@FPKSDPRRIApa PKS mengedukasi RUU Cipta Kerja secara jujur dan sesuai dengan isi sesungguhnya tanpa di edit? 7Kalau tudak jujur maka dari mulai anda sampai ulama yang meatasnamakan ulama akan durhaka",1,balas pks edukasi rancang undang undang cipta kerja jujur sesuai isi sungguh edit tudak jujur ulama mengatasnamakan ulama durhaka,"['balas', 'pks', 'edukasi', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'jujur', 'sesuai', 'isi', 'sungguh', 'edit', 'tudak', 'jujur', 'ulama', 'mengatasnamakan', 'ulama', 'durhaka']","{'balas': 1, 'pks': 1, 'edukasi': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'jujur': 2, 'sesuai': 1, 'isi': 1, 'sungguh': 1, 'edit': 1, 'tudak': 1, 'ulama': 2, 'mengatasnamakan': 1, 'durhaka': 1}"
1528,@UmmuVhy,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Mem... https://youtu.be/DZmnBOZptuA via 
@YouTubeKetua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0,ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank mem,"['ketua', 'dewan', 'wakil', 'rakyat', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'cek', 'acak', 'dunia', 'bank', 'mem']","{'ketua': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 1, 'draf': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'cek': 1, 'acak': 1, 'dunia': 1, 'bank': 1, 'mem': 1}"
1752,@Mtuhasan02,"Membalas 
@pendakisolehSetuju mari kita dukung full RUU Cipta Kerja inih

#CegahKorupsiDenganOBL",1,balas mari dukung full rancang undang undang cipta kerja,"['balas', 'mari', 'dukung', 'full', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'balas': 1, 'mari': 1, 'dukung': 1, 'full': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1}"
600,@Wakapoldur,"Membalas 
@fadlizonBaru terima file pdf RUU Cipta Kerja malam ini jam 22.21 WIB dr Baleg. Ini yg paling akhir katanya. Jumlah halaman 1812. Besok sy baca.",1,balas terima file pdf rancang undang undang cipta kerja malam jam wib baleg halaman besok baca,"['balas', 'terima', 'file', 'pdf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'malam', 'jam', 'wib', 'baleg', 'halaman', 'besok', 'baca']","{'balas': 1, 'terima': 1, 'file': 1, 'pdf': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'malam': 1, 'jam': 1, 'wib': 1, 'baleg': 1, 'halaman': 1, 'besok': 1, 'baca': 1}"
445,@ummu_at,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. 

Selengkapnya, simak di video ya...
https://youtu.be/XSGL7XXhx6A

#OmnibusLawSengsarakanPerempuanTak Ada Hati! Perbudakan Legal Oleh Negara, Perempuan Lagi-lagi Jadi...
Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh terma...
youtube.com",0,jatuh timpa tangga nasib perempuan rancang undang undang cipta kerja kebut nilai rugi kalang buruh perempuan lengkap simak video ya,"['jatuh', 'timpa', 'tangga', 'nasib', 'perempuan', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'kebut', 'nilai', 'rugi', 'kalang', 'buruh', 'perempuan', 'lengkap', 'simak', 'video', 'ya']","{'jatuh': 1, 'timpa': 1, 'tangga': 1, 'nasib': 1, 'perempuan': 2, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'kebut': 1, 'nilai': 1, 'rugi': 1, 'kalang': 1, 'buruh': 1, 'lengkap': 1, 'simak': 1, 'video': 1, 'ya': 1}"
1067,@Gond_rong,"[4]

Kemudian DPR RI menetapakan RUU Cipta Kerja sebagai Program Legislasi Nasional Prioritas tahun 2020 di Rapat Paripurna, tepatnya pada tanggal 22 Januari 2020

*Heran aja kalau ada anggota DPR yang masih mempermasalahkan 
#OmnibusLawTaatProsedural",1,dewan wakil rakyat rakyat indonesia tetap rancang undang undang cipta kerja program legislasi nasional prioritas tahi rapat paripurna tepat tanggal januari heran anggota dewan wakil rakyat masalah,"['dewan', 'wakil', 'rakyat', 'rakyat', 'indonesia', 'tetap', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'program', 'legislasi', 'nasional', 'prioritas', 'tahi', 'rapat', 'paripurna', 'tepat', 'tanggal', 'januari', 'heran', 'anggota', 'dewan', 'wakil', 'rakyat', 'masalah']","{'dewan': 2, 'wakil': 2, 'rakyat': 3, 'indonesia': 1, 'tetap': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'program': 1, 'legislasi': 1, 'nasional': 1, 'prioritas': 1, 'tahi': 1, 'rapat': 1, 'paripurna': 1, 'tepat': 1, 'tanggal': 1, 'januari': 1, 'heran': 1, 'anggota': 1, 'masalah': 1}"
1666,@AryaWidipa,"Membalas 
@EmillyLuwita46Brarti ada kepentingan bisnis di +62 makanya Jokowi suruh batalkan RUU Cipta Kerja.",0,balas penting bisnis jokowi suruh batal rancang undang undang cipta kerja,"['balas', 'penting', 'bisnis', 'jokowi', 'suruh', 'batal', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'balas': 1, 'penting': 1, 'bisnis': 1, 'jokowi': 1, 'suruh': 1, 'batal': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1}"
1555,@RizalSand,"WEBINAR NASIONAL

menyikapi persetujuan DPR terhadap RUU Cipta Kerja , FAKULTAS HUKUM UISU menyelenggarakan Webinar Nasional dengan tema: Kajian Akademik Omnibus Law UU Cipta Kerja Dalam Beberapa Perspektif.Formulir Pendaftaran Peserta
Webinar Nasional Kajian Akademik Omnibus Law UU Cipta Kerja dalam Beberapa Perspektif
docs.google.com",1,webinar nasional sikap tuju dewan wakil rakyat rancang undang undang cipta kerja fakultas hukum uisu selenggara webinar nasional tema kaji akademik omnibus law undang undang cipta kerja perspektif formulir daftar serta webinar nasional kaji akademik omnibus law undang undang cipta kerja perspektif docs,"['webinar', 'nasional', 'sikap', 'tuju', 'dewan', 'wakil', 'rakyat', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'fakultas', 'hukum', 'uisu', 'selenggara', 'webinar', 'nasional', 'tema', 'kaji', 'akademik', 'omnibus', 'law', 'undang', 'undang', 'cipta', 'kerja', 'perspektif', 'formulir', 'daftar', 'serta', 'webinar', 'nasional', 'kaji', 'akademik', 'omnibus', 'law', 'undang', 'undang', 'cipta', 'kerja', 'perspektif', 'docs']","{'webinar': 3, 'nasional': 3, 'sikap': 1, 'tuju': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 1, 'rancang': 1, 'undang': 6, 'cipta': 3, 'kerja': 3, 'fakultas': 1, 'hukum': 1, 'uisu': 1, 'selenggara': 1, 'tema': 1, 'kaji': 2, 'akademik': 2, 'omnibus': 2, 'law': 2, 'perspektif': 2, 'formulir': 1, 'daftar': 1, 'serta': 1, 'docs': 1}"
1400,@budhihermanto,"Klarifikasi ya, wahai para pendukung omnibus law yang terhormat. Poster seolah Buya Maarif merestui RUU cipta Kerja, bukan dari Buya Syafii Maarif.",1,klarifikasi ya dukung omnibus law hormat poster buya maarif restu rancang undang undang cipta kerja buya syafii maarif,"['klarifikasi', 'ya', 'dukung', 'omnibus', 'law', 'hormat', 'poster', 'buya', 'maarif', 'restu', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'buya', 'syafii', 'maarif']","{'klarifikasi': 1, 'ya': 1, 'dukung': 1, 'omnibus': 1, 'law': 1, 'hormat': 1, 'poster': 1, 'buya': 2, 'maarif': 2, 'restu': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'syafii': 1}"
640,@begudgerl,"Membalas 
@jeonginluvyuTuhhh kan gua dulu pas SMP anu in adkel juga cpt ini pas SMA lama bat sama RUU cipta kerja aj cpt an ruu",0,balas pas smp anu adkel cepat pas sma rancang undang undang cipta kerja cepat an rancang undang undang,"['balas', 'pas', 'smp', 'anu', 'adkel', 'cepat', 'pas', 'sma', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'cepat', 'an', 'rancang', 'undang', 'undang']","{'balas': 1, 'pas': 2, 'smp': 1, 'anu': 1, 'adkel': 1, 'cepat': 2, 'sma': 1, 'rancang': 2, 'undang': 4, 'cipta': 1, 'kerja': 1, 'an': 1}"
1611,@iamnothumblebee,"Ferdinand Hutahaean menyatakan pengunduran diri dari Partai Demokrat (PD), setelah memperlihatkan sikap berbeda dengan Ketum PD Agus Harimurti Yudhoyono atau AHY soal RUU Cipta Kerja. Awas Korona
#KadrunMakarTunggangiOBL5 Berita Terpopuler: Giliran FPI dan PA 212 yang Demo, Ferdinand Tinggalkan Demokrat, Berani Paksa...
Rangkuman top 5 berita terpopuler di JPNN.com tentang FPI dan PA 212 yang akan gelar aksi demo tolak RUU Cipta Kerja kemudian soal Ferdinand Hutahaen yang ...
jpnn.com",1,ferdinand hutahaean undur partai demokrat sikap beda tum agus harimurti yudhoyono rancang undang undang cipta kerja awas corona berita populer gilir front bela islam demo ferdinand tinggal demokrat berani paksa rangkum top berita populer front bela islam gelar aksi demo tolak rancang undang undang cipta kerja ferdinand hutahaen,"['ferdinand', 'hutahaean', 'undur', 'partai', 'demokrat', 'sikap', 'beda', 'tum', 'agus', 'harimurti', 'yudhoyono', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'awas', 'corona', 'berita', 'populer', 'gilir', 'front', 'bela', 'islam', 'demo', 'ferdinand', 'tinggal', 'demokrat', 'berani', 'paksa', 'rangkum', 'top', 'berita', 'populer', 'front', 'bela', 'islam', 'gelar', 'aksi', 'demo', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'ferdinand', 'hutahaen']","{'ferdinand': 3, 'hutahaean': 1, 'undur': 1, 'partai': 1, 'demokrat': 2, 'sikap': 1, 'beda': 1, 'tum': 1, 'agus': 1, 'harimurti': 1, 'yudhoyono': 1, 'rancang': 2, 'undang': 4, 'cipta': 2, 'kerja': 2, 'awas': 1, 'corona': 1, 'berita': 2, 'populer': 2, 'gilir': 1, 'front': 2, 'bela': 2, 'islam': 2, 'demo': 2, 'tinggal': 1, 'berani': 1, 'paksa': 1, 'rangkum': 1, 'top': 1, 'gelar': 1, 'aksi': 1, 'tolak': 1, 'hutahaen': 1}"
1406,@Muflikun_,apa kabar RUU cipta kerja,1,kabar rancang undang undang cipta kerja,"['kabar', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'kabar': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1}"
480,@LAPASTABANAN,"4. Kemenkumham melakukan pengharmonisasian substansi dan legaldrafting RUU Cipta Kerja dengan dikeluarkannya surat selesai harmonisasidari Menkumham nomor:PHN-HN.0204-04 tgl 20 Januari 2020 dan nomor:PPE.PP.03.02-107 tgl 20 Januari 2020

#KumhamPasti
#OmnibusLawTaatProsedural",1,kemenkumham harmonisasi substansi legal drafting rancang undang undang cipta kerja keluar surat selesai harmonisasi menteri hukum hak asasi manusia nomor phn halaman tanggal januari nomor ppe pp tanggal januari,"['kemenkumham', 'harmonisasi', 'substansi', 'legal', 'drafting', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'keluar', 'surat', 'selesai', 'harmonisasi', 'menteri', 'hukum', 'hak', 'asasi', 'manusia', 'nomor', 'phn', 'halaman', 'tanggal', 'januari', 'nomor', 'ppe', 'pp', 'tanggal', 'januari']","{'kemenkumham': 1, 'harmonisasi': 2, 'substansi': 1, 'legal': 1, 'drafting': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'keluar': 1, 'surat': 1, 'selesai': 1, 'menteri': 1, 'hukum': 1, 'hak': 1, 'asasi': 1, 'manusia': 1, 'nomor': 2, 'phn': 1, 'halaman': 1, 'tanggal': 2, 'januari': 2, 'ppe': 1, 'pp': 1}"
251,@BpnAtr,"#Repost 
@kementerian
.atrbpn (
@get_repost
)
Halo #SobATRBPN Sofyan A. Djalil Menteri ATR/Kepala BPN yg menjadi salah satu pencetus lahirnya RUU Cipta Kerja, berbagi informasi nih dengan Deddy Corbuzier dikanal YouTube 
@mastercorbuzier
 
#ATRBPNMajudanModern",1,atrbpn halo sofyan a djalil menteri kepala badan tahan nasional salah cetus lahir rancang undang undang cipta kerja bagi informasi deddy corbuzier kanal youtube,"['atrbpn', 'halo', 'sofyan', 'a', 'djalil', 'menteri', 'kepala', 'badan', 'tahan', 'nasional', 'salah', 'cetus', 'lahir', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'bagi', 'informasi', 'deddy', 'corbuzier', 'kanal', 'youtube']","{'atrbpn': 1, 'halo': 1, 'sofyan': 1, 'a': 1, 'djalil': 1, 'menteri': 1, 'kepala': 1, 'badan': 1, 'tahan': 1, 'nasional': 1, 'salah': 1, 'cetus': 1, 'lahir': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'bagi': 1, 'informasi': 1, 'deddy': 1, 'corbuzier': 1, 'kanal': 1, 'youtube': 1}"
1778,@yunanbisri,"RUU Cipta Kerja sebagai langkah reformasi dalam mengurangi hambatan untuk menarik lebih banyak investasi ke Indonesia. OmnibusLaw Mantap
#CiptaKerjaBermanfaat",1,rancang undang undang cipta kerja langkah reformasi kurang hambat tarik investasi indonesia omnibus law mantap,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'langkah', 'reformasi', 'kurang', 'hambat', 'tarik', 'investasi', 'indonesia', 'omnibus', 'law', 'mantap']","{'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'langkah': 1, 'reformasi': 1, 'kurang': 1, 'hambat': 1, 'tarik': 1, 'investasi': 1, 'indonesia': 1, 'omnibus': 1, 'law': 1, 'mantap': 1}"
1181,@citacitra09,"Peran RUU Cipta kerja untuk koperasi dan UMKM.

,#OmnibusLawTransparan #OmnibusLawUntukUMKM",1,peran rancang undang undang cipta kerja koperasi usaha mikro tengah,"['peran', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'koperasi', 'usaha', 'mikro', 'tengah']","{'peran': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'koperasi': 1, 'usaha': 1, 'mikro': 1, 'tengah': 1}"
1120,@Hamzah_Saputraa,"Kehadiran Indra Iskandar diterima oleh Deputi Bidang Hukum dan Perundang-Undangan Kemensetneg, Lydia Silvanna Djaman, Rabu (14/10).

Dalam keterangan persnya Indra Iskandar menyampaikan bahwa Draf Final RUU Cipta Kerja telah diserahkan ke Kemensetneg.",1,hadir indra iskandar terima deputi bidang hukum undang undang kemensetneg lydia silvanna zaman rabu terang pers indra iskandar draf final rancang undang undang cipta kerja serah kemensetneg,"['hadir', 'indra', 'iskandar', 'terima', 'deputi', 'bidang', 'hukum', 'undang', 'undang', 'kemensetneg', 'lydia', 'silvanna', 'zaman', 'rabu', 'terang', 'pers', 'indra', 'iskandar', 'draf', 'final', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'serah', 'kemensetneg']","{'hadir': 1, 'indra': 2, 'iskandar': 2, 'terima': 1, 'deputi': 1, 'bidang': 1, 'hukum': 1, 'undang': 4, 'kemensetneg': 2, 'lydia': 1, 'silvanna': 1, 'zaman': 1, 'rabu': 1, 'terang': 1, 'pers': 1, 'draf': 1, 'final': 1, 'rancang': 1, 'cipta': 1, 'kerja': 1, 'serah': 1}"
