,user_account,label,tweet,tweet_clean,tweet_token,tf_dict
768,@SyahRungAn,0,"Membalas 
@apparelliesr
 @jogja_paperbag
 dan 
@bppmbalairungkalau mereka bener” memperjuangkan kaum buruh...tolak dong RUU Cipta Kerja ke MK lewat jalur hukun Judicial Review...
jgn smpai kecurigaan semua orang benar bahwa ada bohir di balik aksi demo ini..

#StopDemoAyokeMK",balas juang kaum buruh tolak rancang undang undang cipta kerja mahkamah konstitusi jalur hukum judicial review curiga orang bohir aksi demo,"['balas', 'juang', 'kaum', 'buruh', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'mahkamah', 'konstitusi', 'jalur', 'hukum', 'judicial', 'review', 'curiga', 'orang', 'bohir', 'aksi', 'demo']","{'balas': 1, 'juang': 1, 'kaum': 1, 'buruh': 1, 'tolak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'mahkamah': 1, 'konstitusi': 1, 'jalur': 1, 'hukum': 1, 'judicial': 1, 'review': 1, 'curiga': 1, 'orang': 1, 'bohir': 1, 'aksi': 1, 'demo': 1}"
227,@Monica_wires07,0,"Semoga Kalian Semua Yang Turun Membela Hak Rakyat Selalu di Lindung.
TOLAK RUU CIPTA KERJA
#MahasiswaBergerak
#MahasiswaTurunKejalan
#TolakOmnibusLaw
#GagalkanOmnibusLaw
#DPRRIKhianatiRakyat
#MosiTidakPercaya
#DPRPEMBOHONG
#GugatUUCiptaKerja
#IndonesiaDalamBahayaTweet Kutipan
manusia
@hellyahu
 · 8 Okt
TWITTER PLEASE DO YOUR MAGIC

tolong bantu RT/LIKE ya manteman
#MahasiswaBergerak 
#MahasiswaTurunKejalan 
#MahasiswaMelawan 
HIDUP MAHASISWA
#mahasiswalampung
Tampilkan utas ini",moga turun bela hak rakyat lindung tolak rancang undang undang cipta kerja kutip manusia oktober twitter tolong magic tolong bantu tweet ulang like ya teman teman hidup mahasiswa tampil utas,"['moga', 'turun', 'bela', 'hak', 'rakyat', 'lindung', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'kutip', 'manusia', 'oktober', 'twitter', 'tolong', 'magic', 'tolong', 'bantu', 'tweet', 'ulang', 'like', 'ya', 'teman', 'teman', 'hidup', 'mahasiswa', 'tampil', 'utas']","{'moga': 1, 'turun': 1, 'bela': 1, 'hak': 1, 'rakyat': 1, 'lindung': 1, 'tolak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'kutip': 1, 'manusia': 1, 'oktober': 1, 'twitter': 1, 'tolong': 2, 'magic': 1, 'bantu': 1, 'tweet': 1, 'ulang': 1, 'like': 1, 'ya': 1, 'teman': 2, 'hidup': 1, 'mahasiswa': 1, 'tampil': 1, 'utas': 1}"
416,@_Kheri_,1,"Membalas 
@SwakheadhunterI believe the RUU Cipta Kerja will catapult Indonesia even further ahead and reduce inequality. These protests are predominantly driven by the left and unions.",balas percaya rancang undang undang cipta kerja lontar indonesia acara kurang inequality protes draf selamat tinggal left serikat kerja,"['balas', 'percaya', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'lontar', 'indonesia', 'acara', 'kurang', 'inequality', 'protes', 'draf', 'selamat', 'tinggal', 'left', 'serikat', 'kerja']","{'balas': 1, 'percaya': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 2, 'lontar': 1, 'indonesia': 1, 'acara': 1, 'kurang': 1, 'inequality': 1, 'protes': 1, 'draf': 1, 'selamat': 1, 'tinggal': 1, 'left': 1, 'serikat': 1}"
49,@Sumiyati_52,0,"Catatan lain bahaya klaster ketenagakerjaan “yang katanya draft final RUU Cipta Kerja” yang selanjutnya disahkan menjadi UU Cipta Kerja terkait:
#KRPIPerppuBatalkanUUCipker 
#MahasiswaBergerak
#TolakOmnibuslawDPR
@krpindo
 @DPR_RI
 @jokowi
 @KSPgoid
 @KemensetnegRI
 @Setkabgoid",catat bahaya kluster ketenagakerjaan draf final rancang undang undang cipta kerja sah undang undang cipta kerja kait,"['catat', 'bahaya', 'kluster', 'ketenagakerjaan', 'draf', 'final', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'sah', 'undang', 'undang', 'cipta', 'kerja', 'kait']","{'catat': 1, 'bahaya': 1, 'kluster': 1, 'ketenagakerjaan': 1, 'draf': 1, 'final': 1, 'rancang': 1, 'undang': 4, 'cipta': 2, 'kerja': 2, 'sah': 1, 'kait': 1}"
760,@liani_criwil,0,"Dalang dari demonstrasi 6 - 8 Oktober 2020 itu adalah RUU Ciptakerja/ Omnibus law.

#TolakOmnibusLaw 
#MosiTidakPercayaDPR",dalang demonstrasi oktober rancang undang undang cipta kerja omnibus law,"['dalang', 'demonstrasi', 'oktober', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'omnibus', 'law']","{'dalang': 1, 'demonstrasi': 1, 'oktober': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'omnibus': 1, 'law': 1}"
62,@ceceuan,1,"RUU Cipta Kerja segera akan rampung dalam waktu dekat. Selain memberikan penyederhanaan dan percepatan proses perizinan usaha di Indonesia, peraturan perundangan ini juga memperluas Lembaga Pemeriksa Halal alhamdulillah banget pokoknya.
#OmnibusLawHalal",rancang undang undang cipta kerja rampung sederhana cepat proses izin usaha indonesia atur undang luas lembaga periksa halal alhamdulillah banget pokok,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'rampung', 'sederhana', 'cepat', 'proses', 'izin', 'usaha', 'indonesia', 'atur', 'undang', 'luas', 'lembaga', 'periksa', 'halal', 'alhamdulillah', 'banget', 'pokok']","{'rancang': 1, 'undang': 3, 'cipta': 1, 'kerja': 1, 'rampung': 1, 'sederhana': 1, 'cepat': 1, 'proses': 1, 'izin': 1, 'usaha': 1, 'indonesia': 1, 'atur': 1, 'luas': 1, 'lembaga': 1, 'periksa': 1, 'halal': 1, 'alhamdulillah': 1, 'banget': 1, 'pokok': 1}"
577,@RobertAdhiKsp,1,"Kabar baik harus disebarluaskan >> Pelaku UMKM menyambut baik kebijakan penyederhanaan perizinan usaha untuk #UMKM dalam #RUUCiptaKerja . Kebijakan tersebut akan memperbesar kemampuan UMKM dalam menyediakan lapangan kerja. ⁦
@erika92_id
⁩Penyederhanaan Perizinan Usaha Dorong Daya Saing UMKM
Pelaku usaha mikro, kecil, dan menengah (UMKM) menyambut baik kebijakan penyederhanaan perizinan usaha untuk UMKM dalam Rancangan Undang-Undang Cipta Kerja.
kompas.id",kabar sebar luas laku usaha mikro tengah sambut bijak sederhana izin usaha bijak besar mampu usaha mikro tengah sedia lapang kerja sederhana izin usaha dorong daya saing usaha mikro tengah laku usaha mikro tengah usaha mikro tengah sambut bijak sederhana izin usaha usaha mikro tengah rancang undang undang cipta kerja kompas,"['kabar', 'sebar', 'luas', 'laku', 'usaha', 'mikro', 'tengah', 'sambut', 'bijak', 'sederhana', 'izin', 'usaha', 'bijak', 'besar', 'mampu', 'usaha', 'mikro', 'tengah', 'sedia', 'lapang', 'kerja', 'sederhana', 'izin', 'usaha', 'dorong', 'daya', 'saing', 'usaha', 'mikro', 'tengah', 'laku', 'usaha', 'mikro', 'tengah', 'usaha', 'mikro', 'tengah', 'sambut', 'bijak', 'sederhana', 'izin', 'usaha', 'usaha', 'mikro', 'tengah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'kompas']","{'kabar': 1, 'sebar': 1, 'luas': 1, 'laku': 2, 'usaha': 9, 'mikro': 6, 'tengah': 6, 'sambut': 2, 'bijak': 3, 'sederhana': 3, 'izin': 3, 'besar': 1, 'mampu': 1, 'sedia': 1, 'lapang': 1, 'kerja': 2, 'dorong': 1, 'daya': 1, 'saing': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kompas': 1}"
677,@chillinaris,1,"YG PAHAM 90% PASTI MENYETUJUI, YG DEMO TERBUKTI TERMAKAN HOAX, PERUSUH, DAN DEMONSTRAN BAYARAN

“Hanya 30% publik yg mengetahui tentang RUU #OmnibusLaw Cipta Kerja, di antara yg mengetahui lebih dari 90% setuju dg RUU tersebut.""

#OmnibusLawBangunBangsaSurvei Indometer: 90,1 Persen Setuju RUU Omnibus Law
Temuan survei Indometer menunjukkan sedikit sekali publik yang mendengar atau mengetahui tentang Omnibus Law.
beritasatu.com",paham tuju demo bukti makan hoax rusuh demonstran bayar publik rancang undang undang cipta kerja tuju rancang undang undang bangun bangsa survei indometer persen tuju rancang undang undang omnibus law temu survei indometer publik dengar omnibus law,"['paham', 'tuju', 'demo', 'bukti', 'makan', 'hoax', 'rusuh', 'demonstran', 'bayar', 'publik', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'tuju', 'rancang', 'undang', 'undang', 'bangun', 'bangsa', 'survei', 'indometer', 'persen', 'tuju', 'rancang', 'undang', 'undang', 'omnibus', 'law', 'temu', 'survei', 'indometer', 'publik', 'dengar', 'omnibus', 'law']","{'paham': 1, 'tuju': 3, 'demo': 1, 'bukti': 1, 'makan': 1, 'hoax': 1, 'rusuh': 1, 'demonstran': 1, 'bayar': 1, 'publik': 2, 'rancang': 3, 'undang': 6, 'cipta': 1, 'kerja': 1, 'bangun': 1, 'bangsa': 1, 'survei': 2, 'indometer': 2, 'persen': 1, 'omnibus': 2, 'law': 2, 'temu': 1, 'dengar': 1}"
1774,@mailbucin3,1,"RUU Cipta Kerja untuk mempercepat perekonomian di Indonesia.

Atasi Pandemi
#RakyatButuhUUCiptaKerjaTweet Kutipan
BHINNEKATUNGGALIKA
@tjhinfar21
 · 16 Okt
CIKAL BAKAL LAHIRNYA UU CIPTA KERJA

1.Berawal dari pidato Presiden @jokowi sehari setelah pelantikan
Ada 5 poin yg menjadi fokus utama beliau.
Dalam pidatonya beliau berulang kali menyampaikan dgn keras dan tegas

HAJAR..!!! KEJAR..!!! 
Atasi Pandemi
#RakyatButuhUUCiptaKerja
Tampilkan utas ini",rancang undang undang cipta kerja cepat ekonomi indonesia atas pandemi kutip bhinneka tunggal ika oktober cikal lahir undang undang cipta kerja pidato presiden hari lantik poin fokus utama beliau pidato beliau ulang kali keras hajar kejar atas pandemi tampil utas,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'cepat', 'ekonomi', 'indonesia', 'atas', 'pandemi', 'kutip', 'bhinneka', 'tunggal', 'ika', 'oktober', 'cikal', 'lahir', 'undang', 'undang', 'cipta', 'kerja', 'pidato', 'presiden', 'hari', 'lantik', 'poin', 'fokus', 'utama', 'beliau', 'pidato', 'beliau', 'ulang', 'kali', 'keras', 'hajar', 'kejar', 'atas', 'pandemi', 'tampil', 'utas']","{'rancang': 1, 'undang': 4, 'cipta': 2, 'kerja': 2, 'cepat': 1, 'ekonomi': 1, 'indonesia': 1, 'atas': 2, 'pandemi': 2, 'kutip': 1, 'bhinneka': 1, 'tunggal': 1, 'ika': 1, 'oktober': 1, 'cikal': 1, 'lahir': 1, 'pidato': 2, 'presiden': 1, 'hari': 1, 'lantik': 1, 'poin': 1, 'fokus': 1, 'utama': 1, 'beliau': 2, 'ulang': 1, 'kali': 1, 'keras': 1, 'hajar': 1, 'kejar': 1, 'tampil': 1, 'utas': 1}"
1563,@Khairunnisazptr,1,"RUU Cipta Kerja adalah RUU inisiatif Pemerintah. Draft disusun Pemerintah di bawah komando Menko Perekonomian, Airlangga Hartato. #KRPIPerppuBatalkanUUCipker",rancang undang undang cipta kerja rancang undang undang inisiatif perintah draf susun perintah komando menteri koordinator ekonomi airlangga hartato,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'rancang', 'undang', 'undang', 'inisiatif', 'perintah', 'draf', 'susun', 'perintah', 'komando', 'menteri', 'koordinator', 'ekonomi', 'airlangga', 'hartato']","{'rancang': 2, 'undang': 4, 'cipta': 1, 'kerja': 1, 'inisiatif': 1, 'perintah': 2, 'draf': 1, 'susun': 1, 'komando': 1, 'menteri': 1, 'koordinator': 1, 'ekonomi': 1, 'airlangga': 1, 'hartato': 1}"
1344,@frhnkid,0,"mau baca RUU Cipta Kerja 900 halaman berat bnget,, giliran baca al quran 30 juz rasanya enteng bngett",baca rancang undang undang cipta kerja halaman berat banget gilir baca quran juz enteng banget,"['baca', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'halaman', 'berat', 'banget', 'gilir', 'baca', 'quran', 'juz', 'enteng', 'banget']","{'baca': 2, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'halaman': 1, 'berat': 1, 'banget': 2, 'gilir': 1, 'quran': 1, 'juz': 1, 'enteng': 1}"
1165,@Slamet_dwip,0,"Tentu beberapa poin RUU Cipta Kerja merugikan karyawan. Tapi izinkan saya menuangkan fikiran.

A Monologue",poin rancang undang undang cipta kerja rugi karyawan izin tuang pikir a monolog,"['poin', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'rugi', 'karyawan', 'izin', 'tuang', 'pikir', 'a', 'monolog']","{'poin': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'rugi': 1, 'karyawan': 1, 'izin': 1, 'tuang': 1, 'pikir': 1, 'a': 1, 'monolog': 1}"
856,@kompascom,0,"Feri Amsari mengatakan, sejak awal proses pembentukan RUU Cipta Kerja sudah cacat prosedur.Pusako Duga Draf Final RUU Cipta Kerja Sengaja Disembunyikan
Feri Amsari mengatakan, sejak awal proses pembentukan RUU Cipta Kerja sudah cacat prosedur.
nasional.kompas.com",feri amsari proses bentuk rancang undang undang cipta kerja cacat prosedur pusako duga draf final rancang undang undang cipta kerja sengaja sembunyi feri amsari proses bentuk rancang undang undang cipta kerja cacat prosedur nasional,"['feri', 'amsari', 'proses', 'bentuk', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'cacat', 'prosedur', 'pusako', 'duga', 'draf', 'final', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'sengaja', 'sembunyi', 'feri', 'amsari', 'proses', 'bentuk', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'cacat', 'prosedur', 'nasional']","{'feri': 2, 'amsari': 2, 'proses': 2, 'bentuk': 2, 'rancang': 3, 'undang': 6, 'cipta': 3, 'kerja': 3, 'cacat': 2, 'prosedur': 2, 'pusako': 1, 'duga': 1, 'draf': 1, 'final': 1, 'sengaja': 1, 'sembunyi': 1, 'nasional': 1}"
921,@KlimaAction,0,"Solidaritas Tanpa Batas 
#OmnibusLaw RUU CiptaKerja 
Siapa akan terkesan ? 

Dengarkan mengapa masyarakat sivil turun di jalanan ! 
http://fb.me/e/38oExsh9d
@KlimaAction
  
@350Indonesia
  
@Climaterangers_
  

#TolakOmnibusLaw 
#KeadilanIklim
#BangsaMahasiswa 
#Asia4Climate",solidaritas batas rancang undang undang cipta kerja kes dengar masyarakat sipil turun jalan,"['solidaritas', 'batas', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'kes', 'dengar', 'masyarakat', 'sipil', 'turun', 'jalan']","{'solidaritas': 1, 'batas': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'kes': 1, 'dengar': 1, 'masyarakat': 1, 'sipil': 1, 'turun': 1, 'jalan': 1}"
994,@jpnncom,1,"Polisi mengamankan lima bocah SD turut saat aksi unjuk rasa 1310 di area patung kuda menolak RUU Cipta Kerja. #Aksi1310Polisi Amankan 5 Bocah SD saat Aksi 1310 di Patung Kuda, Duh Anak Siapa ini?
Polisi mengamankan lima bocah SD turut saat aksi unjuk rasa 1310 di area patung kuda menolak RUU Cipta Kerja.
m.jpnn.com",polisi aman bocah sd aksi unjuk area patung kuda tolak rancang undang undang cipta kerja aman bocah sd aksi patung kuda aduh anak polisi aman bocah sd aksi unjuk area patung kuda tolak rancang undang undang cipta kerja m,"['polisi', 'aman', 'bocah', 'sd', 'aksi', 'unjuk', 'area', 'patung', 'kuda', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'aman', 'bocah', 'sd', 'aksi', 'patung', 'kuda', 'aduh', 'anak', 'polisi', 'aman', 'bocah', 'sd', 'aksi', 'unjuk', 'area', 'patung', 'kuda', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'm']","{'polisi': 2, 'aman': 3, 'bocah': 3, 'sd': 3, 'aksi': 3, 'unjuk': 2, 'area': 2, 'patung': 3, 'kuda': 3, 'tolak': 2, 'rancang': 2, 'undang': 4, 'cipta': 2, 'kerja': 2, 'aduh': 1, 'anak': 1, 'm': 1}"
777,@MasyarakatUNPAS,1,"MISSING!!!
Hilang saat meliput aksi tolak omnibus law RUU Cipta Kerja di DPRD Bandung",missing hilang liput aksi tolak omnibus law rancang undang undang cipta kerja dewan wakil rakyat daerah bandung,"['missing', 'hilang', 'liput', 'aksi', 'tolak', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'dewan', 'wakil', 'rakyat', 'daerah', 'bandung']","{'missing': 1, 'hilang': 1, 'liput': 1, 'aksi': 1, 'tolak': 1, 'omnibus': 1, 'law': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 1, 'daerah': 1, 'bandung': 1}"
266,@LILApama2011,1,"Unjuk rasa terhadap Rancangan Undang-Undang (RUU) Cipta Kerja oleh sejumlah pihak banyak didasari atas hoaks atau disinformasi. Menkominfo menghimbau agar masyarakat tidak mudah terpicu informasi yang tidak benar.
Atasi Pandemi
#RakyatButuhUUCiptaKerjaMenkominfo: Masyarakat Jangan Terpicu Hoaks UU Cipta Kerja
Jakarta, Ditjen Aptika - Unjuk rasa terhadap Rancangan Undang-Undang (RUU) Cipta Kerja oleh sejumlah pihak banyak didasari atas hoaks atau disinformasi. Menkominfo menghimbau agar masyarakat tidak...
aptika.kominfo.go.id",unjuk rancang undang undang rancang undang undang cipta kerja dasar hoax informasi menteri komuninkasi informatika menghimbau masyarakat mudah ter informasi atas pandemi masyarakat ter hoax undang undang cipta kerja jakarta direktorat jenderal aptika unjuk rancang undang undang rancang undang undang cipta kerja dasar hoax informasi menteri komuninkasi informatika menghimbau masyarakat aptika kominfo pergi,"['unjuk', 'rancang', 'undang', 'undang', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'dasar', 'hoax', 'informasi', 'menteri', 'komuninkasi', 'informatika', 'menghimbau', 'masyarakat', 'mudah', 'ter', 'informasi', 'atas', 'pandemi', 'masyarakat', 'ter', 'hoax', 'undang', 'undang', 'cipta', 'kerja', 'jakarta', 'direktorat', 'jenderal', 'aptika', 'unjuk', 'rancang', 'undang', 'undang', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'dasar', 'hoax', 'informasi', 'menteri', 'komuninkasi', 'informatika', 'menghimbau', 'masyarakat', 'aptika', 'kominfo', 'pergi']","{'unjuk': 2, 'rancang': 4, 'undang': 10, 'cipta': 3, 'kerja': 3, 'dasar': 2, 'hoax': 3, 'informasi': 3, 'menteri': 2, 'komuninkasi': 2, 'informatika': 2, 'menghimbau': 2, 'masyarakat': 3, 'mudah': 1, 'ter': 2, 'atas': 1, 'pandemi': 1, 'jakarta': 1, 'direktorat': 1, 'jenderal': 1, 'aptika': 2, 'kominfo': 1, 'pergi': 1}"
1336,@PopyFauziah,1,"kayanya sebelum ada ruu cipta kerja , ditempat w kerja mah udah susah buat ngambil cuti dan uang pesangon lainnya HAHAHA",kaya rancang undang undang cipta kerja tempat w kerja susah ambil cuti uang sangon,"['kaya', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'tempat', 'w', 'kerja', 'susah', 'ambil', 'cuti', 'uang', 'sangon']","{'kaya': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 2, 'tempat': 1, 'w': 1, 'susah': 1, 'ambil': 1, 'cuti': 1, 'uang': 1, 'sangon': 1}"
549,@jawapos,1,"Bamsoet Bahas Omnibus Law RUU Cipta Kerja hingga Vaksinasi Covid-19Bamsoet Bahas Omnibus Law RUU Cipta Kerja hingga Vaksinasi Covid-19
Dalam UU Cipta Kerja, Airlangga Hartarto menyebut cuti hamil, cuti haid, dan waktu kerja yang manusiawi serta istirahat yang cukup tetap menjadi hak pekerja.
jawapos.com",bambang soesatyo bahas omnibus law rancang undang undang cipta kerja vaksinasi covid bahas omnibus law rancang undang undang cipta kerja vaksinasi covid undang undang cipta kerja airlangga hartarto sebut cuti hamil cuti haid kerja manusiawi istirahat hak kerja,"['bambang', 'soesatyo', 'bahas', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'vaksinasi', 'covid', 'bahas', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'vaksinasi', 'covid', 'undang', 'undang', 'cipta', 'kerja', 'airlangga', 'hartarto', 'sebut', 'cuti', 'hamil', 'cuti', 'haid', 'kerja', 'manusiawi', 'istirahat', 'hak', 'kerja']","{'bambang': 1, 'soesatyo': 1, 'bahas': 2, 'omnibus': 2, 'law': 2, 'rancang': 2, 'undang': 6, 'cipta': 3, 'kerja': 5, 'vaksinasi': 2, 'covid': 2, 'airlangga': 1, 'hartarto': 1, 'sebut': 1, 'cuti': 2, 'hamil': 1, 'haid': 1, 'manusiawi': 1, 'istirahat': 1, 'hak': 1}"
1414,@Mylova211,1,"Akhrn nya DPRD banyuwangi turun menemui Demostran dan menandatangani surat pernyataan penolakan RUU CiPTA KERJA..0:27
1,2 rb tayangan",dewan wakil rakyat daerah banyuwangi turun temu demonstran tanda tangan surat nyata tolak rancang undang undang cipta kerja ribu tayang,"['dewan', 'wakil', 'rakyat', 'daerah', 'banyuwangi', 'turun', 'temu', 'demonstran', 'tanda', 'tangan', 'surat', 'nyata', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'ribu', 'tayang']","{'dewan': 1, 'wakil': 1, 'rakyat': 1, 'daerah': 1, 'banyuwangi': 1, 'turun': 1, 'temu': 1, 'demonstran': 1, 'tanda': 1, 'tangan': 1, 'surat': 1, 'nyata': 1, 'tolak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'ribu': 1, 'tayang': 1}"
1135,@KompasTV,1,"Partai Demokrat mengaku naskah rancangan undang-undang cipta kerja tidak sempat dibagikan saat rapat paripurna ketika ruu itu disahkan pada senin (5/10/2020) kemarin. Hal ini dijelaskan oleh politisi partai Demokrat, Didi Irawadi.

Selengkapnya di: https://kompas.tv/article/114862/politisi-demokrat-tak-ada-selembar-pun-naskah-ruu-cipta-kerja-yang-dibagikan…",partai demokrat aku naskah rancang undang undang cipta kerja bagi rapat paripurna rancang undang undang sah senin kemarin politis partai demokrat didi irawadi lengkap,"['partai', 'demokrat', 'aku', 'naskah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'bagi', 'rapat', 'paripurna', 'rancang', 'undang', 'undang', 'sah', 'senin', 'kemarin', 'politis', 'partai', 'demokrat', 'didi', 'irawadi', 'lengkap']","{'partai': 2, 'demokrat': 2, 'aku': 1, 'naskah': 1, 'rancang': 2, 'undang': 4, 'cipta': 1, 'kerja': 1, 'bagi': 1, 'rapat': 1, 'paripurna': 1, 'sah': 1, 'senin': 1, 'kemarin': 1, 'politis': 1, 'didi': 1, 'irawadi': 1, 'lengkap': 1}"
1619,@tigorsiagian,1,"Yang menarik buat saya dari isi UU Cipta Kerja, apabila tidak berubah dari draft RUU seperti di sini: https://cdn.cnbcindonesia.com/cnbc/ruu-tentang-cipta-kerja.pdf…, adalah soal pendirian Lembaga Pengelolaan Investasi (LPI). Di media selalu disebut sebagai Sovereign Wealth Fund (SWF). 1/n",tarik isi undang undang cipta kerja ubah draf rancang undang undang,"['tarik', 'isi', 'undang', 'undang', 'cipta', 'kerja', 'ubah', 'draf', 'rancang', 'undang', 'undang']","{'tarik': 1, 'isi': 1, 'undang': 4, 'cipta': 1, 'kerja': 1, 'ubah': 1, 'draf': 1, 'rancang': 1}"
1463,@IraSKaminsky,0,YBS (Yang BerSangkutan) membiayai aksi unjuk rasa anti RUU Cipta Kerja. #OmnibusLaw #RUUCiptaKerja,sangkut sangkut biaya aksi unjuk anti rancang undang undang cipta kerja,"['sangkut', 'sangkut', 'biaya', 'aksi', 'unjuk', 'anti', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'sangkut': 2, 'biaya': 1, 'aksi': 1, 'unjuk': 1, 'anti': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1}"
688,@Ayu_flamboyan,1,"Faham gk akar dan latar belakang , knpa kemudian upaya pemerintah mengesahkan RUU cipta kerja di masa skrg. 
Yg tiba2 sok tau & ikutan aksi menolak sy yakin gk tauu apa yg disuarakan ketika ditanya, lalu Ikut²an anarkis rusak fasilitas umum . 

#OmnibusLawIndonesiaGEMPUR
 KAMI-ORBA-KORUPTOR
 dan 5 lainnya",paham akar latar upaya perintah kesah rancang undang undang cipta kerja sok ikut aksi tolak suara an anarkis rusak fasilitas orde koruptor,"['paham', 'akar', 'latar', 'upaya', 'perintah', 'kesah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'sok', 'ikut', 'aksi', 'tolak', 'suara', 'an', 'anarkis', 'rusak', 'fasilitas', 'orde', 'koruptor']","{'paham': 1, 'akar': 1, 'latar': 1, 'upaya': 1, 'perintah': 1, 'kesah': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'sok': 1, 'ikut': 1, 'aksi': 1, 'tolak': 1, 'suara': 1, 'an': 1, 'anarkis': 1, 'rusak': 1, 'fasilitas': 1, 'orde': 1, 'koruptor': 1}"
